Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:00,11,26,.423,0,1,.000,5,6,.833,4,5,9,9,2,0,4,2,27,+11,0
Dajuan Wagner,35:00,3,10,.300,1,2,.500,0,0,nan,1,6,7,4,2,1,2,2,7,+6,0
Eric Williams,27:00,3,5,.600,0,0,nan,6,6,1.000,0,6,6,1,1,0,1,1,12,-11,0
Carlos Boozer,23:00,4,6,.667,0,0,nan,3,3,1.000,0,1,1,0,1,0,1,3,11,-3,0
Zydrunas Ilgauskas,21:00,8,18,.444,0,0,nan,1,1,1.000,7,3,10,0,0,2,0,2,17,-7,0
Darius Miles,29:00,6,11,.545,0,0,nan,0,1,.000,2,3,5,2,1,3,1,1,12,+14,0
Jason Kapono,25:00,2,4,.500,0,1,.000,4,4,1.000,0,2,2,1,0,0,0,3,8,+13,0
DeSagana Diop,19:00,2,4,.500,0,0,nan,0,0,nan,2,4,6,1,2,0,0,1,4,+12,0
Kevin Ollie,13:00,2,5,.400,0,1,.000,2,2,1.000,0,1,1,0,1,0,0,1,6,+2,0
Tony Battie,4:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,+3,0
Team Totals,240,41,89,.461,1,5,.200,21,23,.913,16,31,47,18,10,6,9,17,104,nan,0
Rashard Lewis,39:00,5,16,.313,2,8,.250,1,1,1.000,7,3,10,3,0,0,1,1,13,-1,1
Ray Allen,38:00,9,20,.450,6,11,.545,1,1,1.000,1,5,6,3,2,0,3,3,25,-15,1
Brent Barry,38:00,3,8,.375,2,6,.333,2,2,1.000,0,7,7,8,1,1,3,2,10,+4,1
Vladimir Radmanovic,34:00,8,17,.471,2,7,.286,3,3,1.000,4,9,13,4,0,0,3,1,21,+10,1
Calvin Booth,17:00,1,4,.250,0,0,nan,0,0,nan,0,0,0,0,0,10,1,0,2,-12,1
Jerome James,25:00,3,9,.333,0,0,nan,2,2,1.000,2,1,3,1,0,2,2,3,8,+2,1
Ronald Murray,17:00,2,5,.400,1,1,1.000,1,2,.500,1,1,2,3,0,0,3,2,6,-6,1
Antonio Daniels,10:00,1,2,.500,0,0,nan,1,1,1.000,0,0,0,0,0,0,0,1,3,-8,1
Luke Ridnour,9:00,1,2,.500,0,1,.000,0,0,nan,0,1,1,0,0,0,1,3,2,-5,1
Reggie Evans,7:00,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,1,1,2,-8,1
Richie Frahm,6:00,1,4,.250,1,3,.333,1,2,.500,1,3,4,0,0,0,0,1,4,-1,1
240,41,89,.461,1,5,.200,21,23,.913,16,31,47,18,10,6,9,17,104,nan,240,1
