Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,33:51,7,21,.333,2,5,.400,5,6,.833,0,1,1,0,1,2,3,4,21,-14,0
Mo Williams,32:34,8,18,.444,3,7,.429,2,2,1.000,0,4,4,4,2,0,1,2,21,-14,0
Zydrunas Ilgauskas,29:13,5,12,.417,0,0,nan,1,2,.500,6,7,13,0,0,2,1,4,11,-9,0
Delonte West,28:49,2,8,.250,0,1,.000,0,0,nan,0,3,3,1,0,1,3,0,4,-17,0
Ben Wallace,16:56,0,1,.000,0,0,nan,0,0,nan,2,2,4,1,1,0,1,2,0,-7,0
Daniel Gibson,31:19,1,5,.200,0,2,.000,2,2,1.000,1,5,6,2,0,1,0,0,4,-6,0
Anderson Varejao,28:32,0,4,.000,0,0,nan,0,0,nan,3,2,5,2,2,2,1,1,0,-5,0
Wally Szczerbiak,27:20,3,8,.375,1,2,.500,4,4,1.000,1,3,4,0,1,0,0,2,11,-14,0
Tarence Kinsey,4:05,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,-4,0
J.J. Hickson,4:03,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-4,0
Darnell Jackson,3:18,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-1,0
Team Totals,240,27,80,.338,6,17,.353,14,16,.875,14,27,41,10,7,8,10,16,74,nan,0
Yao Ming,40:02,13,15,.867,0,0,nan,2,4,.500,1,7,8,0,0,1,5,4,28,+23,1
Shane Battier,38:53,1,3,.333,0,1,.000,1,2,.500,1,4,5,3,0,4,1,1,3,+11,1
Metta World Peace,36:39,5,15,.333,2,4,.500,3,3,1.000,0,4,4,3,1,0,2,2,15,+23,1
Luis Scola,34:52,5,7,.714,0,0,nan,4,4,1.000,2,7,9,2,0,0,1,3,14,+17,1
Aaron Brooks,30:27,1,7,.143,1,3,.333,0,0,nan,1,3,4,7,1,0,0,2,3,+17,1
Von Wafer,20:31,5,10,.500,4,6,.667,5,5,1.000,0,1,1,0,0,0,1,3,19,+8,1
Kyle Lowry,19:41,3,6,.500,0,1,.000,0,0,nan,0,3,3,7,2,0,1,3,6,+2,1
Chuck Hayes,8:39,1,3,.333,0,0,nan,0,0,nan,0,2,2,1,0,0,0,2,2,-9,1
Brent Barry,8:08,1,4,.250,1,3,.333,0,0,nan,0,2,2,2,0,0,0,0,3,+3,1
Brian Cook,2:08,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,1,1,0,0,0,1
240,27,80,.338,6,17,.353,14,16,.875,14,27,41,10,7,8,10,16,74,nan,240,1
