Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
David Lee,41:51,7,12,.583,0,0,nan,2,4,.500,6,10,16,3,2,0,4,2,16,-26,0
Al Harrington,36:44,9,18,.500,2,6,.333,0,0,nan,1,6,7,2,0,0,4,5,20,-27,0
Wilson Chandler,33:42,5,14,.357,2,6,.333,0,0,nan,1,2,3,1,0,2,4,5,12,-21,0
Chris Duhon,32:37,1,9,.111,0,1,.000,4,4,1.000,1,2,3,4,0,0,6,2,6,-28,0
Quentin Richardson,16:59,2,6,.333,1,3,.333,1,1,1.000,2,1,3,1,2,0,0,2,6,-21,0
Tim Thomas,29:31,1,6,.167,0,5,.000,1,1,1.000,0,2,2,1,1,0,3,2,3,-33,0
Anthony Roberson,28:23,7,14,.500,5,12,.417,0,0,nan,1,1,2,4,3,0,3,3,19,-19,0
Malik Rose,20:13,0,4,.000,0,1,.000,0,0,nan,1,2,3,0,0,1,2,2,0,-5,0
Team Totals,240,32,83,.386,10,34,.294,8,10,.800,13,26,39,16,8,3,26,23,82,nan,0
LeBron James,28:09,5,10,.500,1,4,.250,10,10,1.000,0,5,5,6,5,1,0,0,21,+30,1
Delonte West,27:57,4,11,.364,0,4,.000,4,4,1.000,0,3,3,1,3,0,3,2,12,+11,1
Mo Williams,25:50,6,10,.600,2,4,.500,2,2,1.000,0,4,4,1,0,0,4,3,16,+11,1
Zydrunas Ilgauskas,23:19,7,15,.467,0,0,nan,0,0,nan,6,4,10,1,0,0,3,0,14,+10,1
Ben Wallace,22:44,2,2,1.000,0,0,nan,0,0,nan,1,2,3,0,1,4,0,2,4,+22,1
Daniel Gibson,27:28,4,6,.667,1,3,.333,4,5,.800,0,1,1,5,3,1,1,2,13,+26,1
Anderson Varejao,19:47,4,5,.800,0,0,nan,1,4,.250,2,8,10,2,0,1,0,0,9,+24,1
Wally Szczerbiak,17:51,2,7,.286,1,4,.250,1,1,1.000,0,2,2,2,3,0,2,1,6,+27,1
J.J. Hickson,17:08,4,6,.667,0,0,nan,1,1,1.000,1,4,5,0,1,0,2,1,9,+6,1
Sasha Pavlovic,12:00,3,5,.600,1,2,.500,1,1,1.000,0,0,0,3,1,0,0,2,8,+10,1
Darnell Jackson,9:59,1,5,.200,0,0,nan,0,0,nan,0,1,1,0,0,1,1,1,2,+3,1
Tarence Kinsey,7:48,1,3,.333,0,0,nan,2,2,1.000,1,3,4,0,1,0,0,1,4,0,1
240,32,83,.386,10,34,.294,8,10,.800,13,26,39,16,8,3,26,23,82,nan,240,1
