Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,38:16,9,16,.563,1,2,.500,6,8,.750,1,5,6,9,1,1,4,2,25,+8,0
Tristan Thompson,35:29,3,3,1.000,0,0,nan,0,0,nan,3,7,10,2,0,1,0,3,6,+19,0
Kevin Love,34:42,3,11,.273,1,7,.143,7,7,1.000,0,10,10,2,1,1,1,2,14,+19,0
Kyrie Irving,34:09,12,22,.545,0,5,.000,5,5,1.000,0,0,0,7,2,0,3,2,29,+13,0
DeAndre Liggins,16:02,3,4,.750,1,2,.500,1,1,1.000,0,0,0,1,3,0,0,0,8,+1,0
Kyle Korver,26:01,10,12,.833,8,9,.889,1,1,1.000,0,5,5,0,0,0,1,2,29,+14,0
Richard Jefferson,21:42,1,3,.333,1,3,.333,4,4,1.000,1,1,2,1,0,1,0,3,7,+6,0
Jordan McRae,14:29,2,5,.400,2,4,.500,0,0,nan,0,0,0,2,0,1,0,0,6,0,0
Channing Frye,11:46,2,7,.286,1,3,.333,0,0,nan,0,5,5,0,0,0,0,1,5,-3,0
Kay Felder,5:52,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,-1,0
James Jones,1:32,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,-1,0
Iman Shumpert,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,46,84,.548,16,36,.444,24,26,.923,5,34,39,24,7,5,9,16,132,nan,0
Myles Turner,39:46,4,10,.400,0,2,.000,8,8,1.000,1,6,7,0,0,0,1,2,16,-9,1
Paul George,37:49,9,19,.474,2,5,.400,2,3,.667,1,7,8,6,2,1,3,2,22,-10,1
Jeff Teague,34:55,7,14,.500,3,5,.600,5,6,.833,0,5,5,14,2,0,4,1,22,-6,1
C.J. Miles,34:42,7,11,.636,6,9,.667,3,3,1.000,0,4,4,0,0,1,1,3,23,-20,1
Lavoy Allen,23:13,3,6,.500,0,0,nan,0,0,nan,3,2,5,0,1,0,2,4,6,-2,1
Monta Ellis,24:00,5,7,.714,1,2,.500,2,2,1.000,0,2,2,3,1,0,0,2,13,+11,1
Glenn Robinson,14:58,1,3,.333,0,0,nan,0,0,nan,1,1,2,0,1,0,0,1,2,-12,1
Kevin Seraphin,12:42,0,3,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,2,0,-15,1
Rodney Stuckey,11:33,1,5,.200,0,1,.000,1,2,.500,0,1,1,1,0,0,1,0,3,-10,1
Al Jefferson,3:17,2,2,1.000,0,0,nan,1,2,.500,1,2,3,0,0,0,0,1,5,-4,1
Joe Young,1:32,2,2,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,5,+1,1
Rakeem Christmas,1:32,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,1
Aaron Brooks,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,46,84,.548,16,36,.444,24,26,.923,5,34,39,24,7,5,9,16,132,nan,240,1
