Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Steve Blake,32:36,7,13,.538,3,5,.600,0,0,nan,0,2,2,2,1,0,1,0,17,-10,0
Zach Randolph,32:35,8,20,.400,0,0,nan,1,2,.500,1,5,6,1,1,1,4,2,17,-17,0
Martell Webster,20:40,1,7,.143,0,3,.000,0,0,nan,0,3,3,3,0,0,0,0,2,-6,0
Viktor Khryapa,15:08,0,4,.000,0,0,nan,0,0,nan,3,2,5,2,1,0,1,1,0,-6,0
Joel Przybilla,14:57,0,2,.000,0,0,nan,0,0,nan,3,1,4,0,0,0,2,4,0,-13,0
Darius Miles,36:13,4,8,.500,0,0,nan,4,6,.667,0,3,3,4,1,0,2,3,12,-9,0
Brian Skinner,29:25,1,3,.333,0,0,nan,2,2,1.000,0,5,5,2,1,0,1,5,4,-2,0
Sebastian Telfair,26:35,9,15,.600,3,5,.600,3,3,1.000,0,3,3,4,0,0,0,2,24,-5,0
Jarrett Jack,16:14,1,3,.333,0,1,.000,0,0,nan,0,2,2,2,0,1,0,0,2,-9,0
Travis Outlaw,15:38,2,4,.500,1,1,1.000,1,2,.500,0,3,3,0,0,0,1,3,6,+2,0
Team Totals,240,33,79,.418,7,15,.467,11,15,.733,7,29,36,20,5,2,12,20,84,nan,0
LeBron James,44:10,9,23,.391,1,6,.167,8,10,.800,2,7,9,5,6,0,1,2,27,+14,1
Ronald Murray,37:08,7,10,.700,0,0,nan,2,2,1.000,1,2,3,3,0,0,1,2,16,+15,1
Drew Gooden,36:49,8,15,.533,0,0,nan,7,9,.778,4,10,14,1,0,0,2,1,23,+14,1
Zydrunas Ilgauskas,30:08,7,12,.583,0,0,nan,1,2,.500,4,3,7,4,1,2,2,3,15,+6,1
Eric Snow,29:13,0,2,.000,0,0,nan,1,2,.500,0,1,1,5,1,0,1,3,1,+14,1
Damon Jones,28:15,1,4,.250,1,4,.250,0,0,nan,0,1,1,3,0,0,1,1,3,+1,1
Donyell Marshall,15:10,2,5,.400,0,2,.000,1,2,.500,1,3,4,1,0,0,0,2,5,+6,1
Anderson Varejao,13:53,3,3,1.000,0,0,nan,1,3,.333,1,5,6,0,1,0,2,2,7,+4,1
Sasha Pavlovic,3:50,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,0,+1,1
Stephen Graham,1:25,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,0,1
240,33,79,.418,7,15,.467,11,15,.733,7,29,36,20,5,2,12,20,84,nan,240,1
