Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,46:20,9,16,.563,2,3,.667,10,15,.667,0,9,9,7,0,0,3,1,30,+9,0
Larry Hughes,43:28,7,19,.368,3,6,.500,2,2,1.000,0,1,1,1,2,2,4,4,19,+2,0
Drew Gooden,39:15,1,6,.167,0,0,nan,6,8,.750,2,8,10,2,1,1,0,3,8,+9,0
Zydrunas Ilgauskas,36:33,4,8,.500,0,0,nan,5,6,.833,0,11,11,1,0,1,2,5,13,+2,0
Sasha Pavlovic,26:51,3,7,.429,0,3,.000,3,4,.750,0,4,4,3,0,0,1,4,9,+12,0
Eric Snow,21:08,1,4,.250,0,0,nan,0,0,nan,1,2,3,2,1,0,0,3,2,-14,0
Anderson Varejao,17:29,2,2,1.000,0,0,nan,2,2,1.000,1,2,3,0,2,0,2,5,6,-3,0
Daniel Gibson,6:15,0,3,.000,0,2,.000,0,0,nan,1,1,2,1,0,0,0,0,0,-3,0
Donyell Marshall,2:41,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Team Totals,240,27,65,.415,5,14,.357,28,37,.757,5,38,43,17,6,4,12,25,87,nan,0
Jason Kidd,44:42,2,13,.154,1,7,.143,0,0,nan,3,14,17,7,0,0,1,5,5,-4,1
Richard Jefferson,44:39,3,12,.250,1,4,.250,8,9,.889,0,3,3,3,1,0,1,2,15,-1,1
Vince Carter,39:30,6,23,.261,3,6,.500,10,14,.714,2,7,9,9,2,0,4,4,25,-6,1
Mikki Moore,39:05,11,14,.786,0,0,nan,3,3,1.000,2,2,4,0,0,1,3,5,25,+3,1
Jason Collins,21:56,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,0,1,4,0,-15,1
Bostjan Nachbar,26:29,1,7,.143,0,2,.000,4,4,1.000,1,4,5,2,1,0,2,4,6,+6,1
Antoine Wright,10:31,0,2,.000,0,0,nan,1,2,.500,0,0,0,0,0,0,0,1,1,+2,1
Josh Boone,5:43,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,2,2,+4,1
Eddie House,4:10,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,2,-2,1
Marcus Williams,3:15,2,2,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,4,+3,1
240,27,65,.415,5,14,.357,28,37,.757,5,38,43,17,6,4,12,25,87,nan,240,1
