Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,39:04,10,22,.455,2,6,.333,7,8,.875,2,2,4,5,0,2,1,4,29,-1,0
Mo Williams,36:46,11,16,.688,2,3,.667,3,3,1.000,2,4,6,4,0,0,3,5,27,+12,0
Delonte West,36:45,4,9,.444,1,5,.200,0,0,nan,0,2,2,3,1,0,0,0,9,-1,0
Ben Wallace,26:03,3,6,.500,0,0,nan,0,0,nan,3,7,10,0,1,2,1,3,6,+6,0
Zydrunas Ilgauskas,23:10,4,12,.333,0,0,nan,1,1,1.000,4,2,6,3,1,0,5,2,9,+23,0
Anderson Varejao,33:46,6,12,.500,0,1,.000,3,4,.750,2,6,8,3,1,1,0,4,15,-6,0
Wally Szczerbiak,24:14,0,3,.000,0,1,.000,2,2,1.000,1,6,7,0,0,0,1,1,2,-2,0
Sasha Pavlovic,20:12,2,7,.286,0,2,.000,0,0,nan,0,3,3,2,0,0,1,3,4,+9,0
Team Totals,240,40,87,.460,5,18,.278,16,18,.889,14,32,46,20,4,5,12,22,101,nan,0
Andre Miller,40:01,7,11,.636,0,0,nan,8,10,.800,1,4,5,8,1,0,1,4,22,+2,1
Andre Iguodala,39:50,11,16,.688,1,2,.500,4,4,1.000,3,6,9,5,1,0,2,1,27,-1,1
Elton Brand,35:02,3,11,.273,0,0,nan,0,0,nan,4,6,10,1,0,2,7,2,6,-9,1
Willie Green,20:02,1,6,.167,0,2,.000,0,0,nan,0,0,0,0,1,0,1,1,2,-9,1
Samuel Dalembert,17:29,0,1,.000,0,0,nan,2,2,1.000,1,1,2,0,0,0,0,1,2,-18,1
Lou Williams,28:09,7,15,.467,0,1,.000,8,11,.727,0,1,1,1,0,0,2,2,22,+1,1
Thaddeus Young,27:22,2,9,.222,0,2,.000,2,3,.667,0,5,5,0,0,0,0,2,6,-2,1
Royal Ivey,7:59,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,1,0,0,2,0,-10,1
Marreese Speights,7:20,2,4,.500,0,0,nan,2,2,1.000,2,2,4,0,1,0,0,3,6,+2,1
Donyell Marshall,5:56,0,3,.000,0,2,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Theo Ratliff,5:48,0,1,.000,0,0,nan,0,0,nan,1,1,2,0,0,1,0,1,0,-1,1
Reggie Evans,5:02,0,0,nan,0,0,nan,0,0,nan,0,3,3,0,0,0,0,1,0,+7,1
240,40,87,.460,5,18,.278,16,18,.889,14,32,46,20,4,5,12,22,101,nan,240,1
