Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kawhi Leonard,45:59,15,30,.500,3,8,.375,8,8,1.000,0,6,6,5,1,1,6,3,41,+3,0
LaMarcus Aldridge,41:55,7,14,.500,0,0,nan,2,4,.500,4,8,12,6,0,2,1,2,16,-2,0
David Lee,36:19,7,11,.636,0,0,nan,0,0,nan,3,8,11,3,0,1,1,3,14,-8,0
Danny Green,32:27,2,5,.400,2,5,.400,0,0,nan,0,2,2,2,0,0,0,4,6,+10,0
Dejounte Murray,22:04,7,10,.700,0,0,nan,0,0,nan,0,2,2,5,0,0,2,0,14,+1,0
Patty Mills,30:42,4,11,.364,3,5,.600,2,2,1.000,2,1,3,5,1,0,2,2,13,+2,0
Manu Ginobili,19:54,3,9,.333,2,6,.333,0,0,nan,1,1,2,3,0,0,1,4,8,-5,0
Kyle Anderson,17:58,1,3,.333,0,2,.000,0,0,nan,0,4,4,2,4,2,0,2,2,+19,0
Dewayne Dedmon,9:47,1,2,.500,0,0,nan,0,0,nan,0,4,4,0,0,0,0,1,2,-3,0
Jonathon Simmons,7:55,1,1,1.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,1,2,-2,0
Tony Parker,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Bryn Forbes,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Davis Bertans,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,265,48,96,.500,10,26,.385,12,14,.857,10,36,46,32,6,6,13,22,118,nan,0
LeBron James,45:20,11,16,.688,2,5,.400,5,7,.714,0,6,6,7,2,0,7,5,29,-16,1
Kyrie Irving,41:02,13,22,.591,3,8,.375,0,1,.000,1,2,3,9,2,0,2,2,29,+12,1
Tristan Thompson,38:41,7,13,.538,0,0,nan,0,4,.000,5,7,12,1,0,1,1,2,14,+14,1
Iman Shumpert,37:47,4,8,.500,3,5,.600,0,0,nan,1,2,3,2,2,0,1,1,11,+19,1
Kevin Love,35:51,4,15,.267,3,11,.273,2,3,.667,1,10,11,3,0,0,3,3,13,+26,1
Kyle Korver,21:52,2,3,.667,2,3,.667,0,0,nan,1,1,2,0,0,0,0,0,6,-20,1
Channing Frye,16:57,2,8,.250,0,2,.000,4,5,.800,1,3,4,0,0,0,1,0,8,-21,1
Richard Jefferson,15:32,0,2,.000,0,0,nan,0,0,nan,1,4,5,2,0,0,3,2,0,-14,1
DeAndre Liggins,11:58,2,4,.500,0,0,nan,1,2,.500,0,1,1,1,1,0,0,1,5,-15,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Kay Felder,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jordan McRae,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
265,48,96,.500,10,26,.385,12,14,.857,10,36,46,32,6,6,13,22,118,nan,265,1
