Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,36:38,12,24,.500,4,7,.571,3,3,1.000,2,4,6,8,2,1,3,4,31,+1,0
Iman Shumpert,33:36,2,8,.250,1,5,.200,2,3,.667,3,1,4,4,2,1,1,2,7,+6,0
J.R. Smith,31:14,4,9,.444,2,6,.333,0,0,nan,0,5,5,3,2,0,1,2,10,0,0
Kevin Love,27:17,9,16,.563,1,3,.333,3,3,1.000,2,8,10,0,1,1,2,3,22,-6,0
Jae Crowder,26:48,1,6,.167,1,3,.333,2,2,1.000,2,1,3,3,0,0,1,3,5,+3,0
Kyle Korver,23:08,3,10,.300,3,10,.300,2,2,1.000,0,1,1,0,0,0,1,5,11,+12,0
Jeff Green,21:40,5,8,.625,0,0,nan,3,4,.750,4,3,7,1,0,0,1,3,13,+3,0
Channing Frye,20:12,4,8,.500,1,4,.250,0,0,nan,1,7,8,1,0,1,0,1,9,+14,0
Dwyane Wade,19:27,2,6,.333,0,0,nan,3,3,1.000,2,5,7,5,2,0,3,1,7,+7,0
Cedi Osman,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jose Calderon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,42,95,.442,13,38,.342,18,20,.900,16,35,51,25,9,4,13,24,115,nan,0
Kemba Walker,39:06,7,17,.412,3,9,.333,3,6,.500,0,5,5,7,0,0,1,1,20,-5,1
Nicolas Batum,32:04,7,15,.467,1,6,.167,1,2,.500,1,4,5,6,2,0,4,0,16,+4,1
Michael Kidd-Gilchrist,31:14,10,14,.714,0,0,nan,2,2,1.000,1,5,6,0,2,2,0,2,22,-1,1
Marvin Williams,26:37,3,7,.429,1,3,.333,2,2,1.000,0,4,4,1,0,1,1,2,9,-1,1
Dwight Howard,23:10,3,5,.600,0,0,nan,2,6,.333,3,2,5,2,0,0,4,6,8,+1,1
Frank Kaminsky,23:14,3,7,.429,0,1,.000,1,1,1.000,2,4,6,0,2,1,0,1,7,-8,1
Cody Zeller,22:59,2,5,.400,0,0,nan,3,4,.750,1,2,3,1,0,1,1,5,7,-8,1
Jeremy Lamb,21:44,4,9,.444,0,3,.000,5,5,1.000,0,5,5,3,1,0,2,0,13,-7,1
Dwayne Bacon,10:58,0,2,.000,0,1,.000,0,0,nan,0,0,0,1,0,0,0,2,0,-12,1
Malik Monk,8:54,2,5,.400,1,3,.333,0,0,nan,0,2,2,0,0,0,0,0,5,-3,1
Michael Carter-Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Johnny O'Bryant,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,42,95,.442,13,38,.342,18,20,.900,16,35,51,25,9,4,13,24,115,nan,240,1
