Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
John Wall,32:37,2,6,.333,2,3,.667,0,0,nan,0,4,4,7,0,0,5,2,6,-16,0
Bradley Beal,28:08,4,10,.400,0,2,.000,2,2,1.000,0,2,2,2,3,0,1,3,10,-19,0
Marcin Gortat,25:16,5,10,.500,0,0,nan,2,2,1.000,1,1,2,1,1,1,3,3,12,-15,0
Paul Pierce,23:56,4,5,.800,0,1,.000,7,10,.700,1,2,3,3,0,0,3,4,15,-17,0
Kris Humphries,22:55,1,7,.143,0,0,nan,1,2,.500,0,3,3,1,0,1,1,3,3,-20,0
Rasual Butler,27:49,9,15,.600,3,5,.600,2,2,1.000,0,1,1,0,1,1,2,0,23,-2,0
Kevin Seraphin,22:44,3,8,.375,0,0,nan,1,2,.500,2,1,3,3,0,1,2,3,7,-11,0
Otto Porter,19:40,1,4,.250,0,1,.000,0,0,nan,1,1,2,1,0,1,0,1,2,-13,0
Andre Miller,15:23,3,4,.750,0,0,nan,1,2,.500,0,2,2,6,0,0,0,3,7,-10,0
DeJuan Blair,14:21,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,1,3,0,-11,0
Drew Gooden,6:45,1,2,.500,0,1,.000,0,0,nan,1,2,3,0,0,0,0,3,2,+1,0
Garrett Temple,0:26,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+3,0
Nene Hilario,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,33,71,.465,5,13,.385,16,22,.727,7,19,26,24,5,5,18,28,87,nan,0
LeBron James,36:05,7,14,.500,1,5,.200,14,17,.824,1,9,10,8,3,0,4,3,29,+24,1
Kyrie Irving,32:50,7,15,.467,3,5,.600,1,4,.250,0,1,1,5,3,0,1,3,18,+19,1
Shawn Marion,29:58,1,4,.250,0,1,.000,4,4,1.000,1,3,4,2,2,0,0,0,6,+6,1
Kevin Love,28:50,7,10,.700,1,2,.500,6,7,.857,2,3,5,0,0,1,2,5,21,+25,1
Anderson Varejao,25:56,5,5,1.000,0,0,nan,0,0,nan,2,5,7,0,0,0,1,3,10,+16,1
Tristan Thompson,29:50,4,4,1.000,0,0,nan,2,2,1.000,0,0,0,1,0,1,0,2,10,+10,1
Dion Waiters,29:46,6,17,.353,1,5,.200,2,2,1.000,0,2,2,6,3,0,1,2,15,+18,1
Will Cherry,11:41,0,2,.000,0,1,.000,2,2,1.000,0,0,0,0,2,0,0,0,2,+9,1
Joe Harris,8:15,1,2,.500,0,1,.000,0,0,nan,1,1,2,0,0,0,0,0,2,+2,1
Lou Amundson,6:48,0,1,.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,0,+1,1
Mike Miller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Brendan Haywood,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,33,71,.465,5,13,.385,16,22,.727,7,19,26,24,5,5,18,28,87,nan,240,1
