Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,26:35,4,8,.500,1,3,.333,1,3,.333,1,7,8,5,0,2,3,2,10,-39,0
J.R. Smith,25:21,0,7,.000,0,6,.000,2,2,1.000,1,0,1,0,0,0,1,0,2,-37,0
Jae Crowder,21:08,2,5,.400,0,3,.000,0,0,nan,0,4,4,0,0,1,0,2,4,-35,0
Kevin Love,20:38,1,7,.143,1,4,.250,0,0,nan,1,1,2,0,0,0,0,0,3,-30,0
Isaiah Thomas,18:49,3,11,.273,1,5,.200,2,2,1.000,1,0,1,3,0,0,3,1,9,-18,0
Jeff Green,26:52,9,15,.600,3,5,.600,1,3,.333,2,1,3,3,0,0,2,1,22,+7,0
Dwyane Wade,24:07,4,9,.444,0,1,.000,5,5,1.000,0,4,4,6,0,1,3,2,13,-14,0
Tristan Thompson,22:52,3,4,.750,0,0,nan,0,0,nan,2,6,8,1,0,0,1,3,6,-7,0
Kyle Korver,22:39,7,11,.636,5,8,.625,0,0,nan,0,2,2,5,0,0,0,3,19,+9,0
Cedi Osman,16:09,2,3,.667,1,1,1.000,1,1,1.000,0,2,2,0,0,0,0,0,6,+11,0
Jose Calderon,8:41,0,0,nan,0,0,nan,0,0,nan,0,1,1,3,0,0,0,1,0,+7,0
Channing Frye,6:09,2,4,.500,1,2,.500,0,0,nan,0,1,1,0,0,0,0,0,5,+6,0
Team Totals,240,37,84,.440,13,38,.342,12,16,.750,8,29,37,26,0,4,13,15,99,nan,0
Taj Gibson,31:15,8,13,.615,0,1,.000,0,0,nan,2,11,13,1,0,1,0,3,16,+35,1
Andrew Wiggins,30:44,9,19,.474,2,6,.333,5,6,.833,2,4,6,1,0,0,0,2,25,+35,1
Karl-Anthony Towns,30:10,8,11,.727,1,2,.500,2,2,1.000,3,9,12,4,0,1,2,3,19,+31,1
Tyus Jones,28:10,3,8,.375,0,4,.000,0,0,nan,1,1,2,8,2,0,1,1,6,+36,1
Jimmy Butler,27:20,7,13,.538,4,6,.667,3,4,.750,2,6,8,9,3,0,2,1,21,+39,1
Gorgui Dieng,25:54,4,10,.400,0,2,.000,3,4,.750,3,5,8,2,0,0,0,2,11,-3,1
Jamal Crawford,19:07,4,9,.444,2,4,.500,0,1,.000,0,1,1,3,0,0,0,0,10,-6,1
Nemanja Bjelica,17:16,3,6,.500,1,3,.333,0,0,nan,0,2,2,0,0,0,0,3,7,-7,1
Aaron Brooks,17:16,2,4,.500,0,1,.000,0,0,nan,2,1,3,2,1,0,0,2,4,-7,1
Marcus Georges-Hunt,8:41,2,4,.500,0,2,.000,0,0,nan,0,0,0,0,0,0,0,0,4,-7,1
Shabazz Muhammad,4:07,2,3,.667,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,4,-6,1
Cole Aldrich,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jeff Teague,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,84,.440,13,38,.342,12,16,.750,8,29,37,26,0,4,13,15,99,nan,240,1
