Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:00,7,18,.389,1,1,1.000,8,10,.800,1,8,9,9,1,0,4,2,23,-3,0
Jeff McInnis,40:00,5,17,.294,3,7,.429,4,4,1.000,0,4,4,4,1,0,1,2,17,+8,0
Drew Gooden,36:00,6,10,.600,0,0,nan,2,2,1.000,4,7,11,1,0,1,3,5,14,+11,0
Ira Newble,31:00,7,12,.583,0,1,.000,0,2,.000,1,6,7,2,2,0,0,2,14,+4,0
Zydrunas Ilgauskas,27:00,2,9,.222,0,0,nan,4,4,1.000,3,5,8,1,1,3,1,5,8,-8,0
DeSagana Diop,22:00,2,6,.333,0,0,nan,0,0,nan,2,1,3,0,0,1,0,3,4,+1,0
Lucious Harris,20:00,1,7,.143,0,2,.000,3,3,1.000,3,2,5,2,0,0,0,2,5,-4,0
Eric Snow,10:00,1,3,.333,0,1,.000,0,0,nan,0,0,0,1,0,0,0,1,2,-11,0
Scott Williams,7:00,0,1,.000,0,0,nan,1,2,.500,0,1,1,0,0,0,0,0,1,-9,0
Anderson Varejao,5:00,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,1,0,0,1,2,+1,0
Team Totals,240,32,84,.381,4,12,.333,22,27,.815,14,34,48,20,6,5,9,23,90,nan,0
Richard Jefferson,47:00,12,20,.600,2,4,.500,16,17,.941,0,6,6,7,1,1,3,1,42,+4,1
Rodney Buford,41:00,10,18,.556,2,2,1.000,0,0,nan,1,6,7,4,1,0,1,3,22,+5,1
Nenad Krstic,33:00,4,8,.500,0,0,nan,0,0,nan,4,4,8,1,0,2,3,4,8,+4,1
Jason Kidd,31:00,1,9,.111,0,2,.000,0,0,nan,0,3,3,6,0,0,1,2,2,-2,1
Jason Collins,28:00,4,9,.444,0,0,nan,2,2,1.000,3,3,6,0,0,1,0,6,10,-6,1
Jabari Smith,24:00,0,6,.000,0,0,nan,1,4,.250,1,4,5,3,1,2,1,4,1,+7,1
Jacque Vaughn,17:00,2,4,.500,0,0,nan,0,0,nan,0,2,2,1,0,0,2,1,4,+4,1
Brian Scalabrine,10:00,0,3,.000,0,0,nan,1,2,.500,2,2,4,0,0,0,0,0,1,-4,1
Travis Best,7:00,1,1,1.000,0,0,nan,0,0,nan,0,0,0,2,0,0,0,0,2,0,1
Kaniel Dickens,2:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
240,32,84,.381,4,12,.333,22,27,.815,14,34,48,20,6,5,9,23,90,nan,240,1
