Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Desmond Mason,43:00,9,21,.429,0,0,nan,7,8,.875,4,7,11,4,1,2,3,1,25,+1,0
Michael Redd,36:00,5,12,.417,2,4,.500,0,0,nan,1,4,5,2,0,0,1,2,12,-11,0
Damon Jones,33:00,4,9,.444,0,0,nan,2,2,1.000,0,3,3,8,0,0,0,1,10,-12,0
Joe Smith,28:00,4,14,.286,0,0,nan,2,2,1.000,4,3,7,0,2,2,1,3,10,-11,0
Brian Skinner,25:00,1,6,.167,0,0,nan,3,4,.750,3,3,6,3,0,0,1,3,5,-9,0
Keith Van Horn,24:00,6,13,.462,1,3,.333,2,2,1.000,2,2,4,0,1,0,3,2,15,+9,0
Toni Kukoc,18:00,2,4,.500,0,1,.000,1,2,.500,1,3,4,1,0,0,1,1,5,+2,0
Dan Gadzuric,17:00,1,4,.250,0,0,nan,1,2,.500,1,5,6,1,0,1,1,2,3,+4,0
Brevin Knight,15:00,1,2,.500,0,0,nan,2,2,1.000,0,1,1,4,1,0,1,4,4,+8,0
Daniel Santiago,1:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-1,0
Team Totals,240,33,85,.388,3,8,.375,20,24,.833,16,31,47,23,5,5,12,19,89,nan,0
LeBron James,45:00,9,20,.450,1,4,.250,8,11,.727,1,6,7,9,2,0,1,1,27,+11,1
Jeff McInnis,42:00,8,16,.500,0,5,.000,0,0,nan,0,2,2,7,3,0,1,1,16,+9,1
Zydrunas Ilgauskas,41:00,4,14,.286,0,0,nan,10,10,1.000,6,8,14,3,0,5,3,5,18,+11,1
Carlos Boozer,40:00,9,14,.643,0,0,nan,0,1,.000,1,7,8,4,0,1,2,1,18,+17,1
Ira Newble,29:00,4,7,.571,0,0,nan,0,0,nan,0,3,3,1,1,3,1,3,8,+10,1
Kevin Ollie,14:00,0,0,nan,0,0,nan,0,0,nan,0,1,1,3,1,0,0,4,0,+3,1
Tony Battie,10:00,2,5,.400,0,0,nan,0,0,nan,0,3,3,0,1,0,0,1,4,-7,1
Dajuan Wagner,6:00,0,1,.000,0,0,nan,0,0,nan,0,1,1,2,0,0,1,2,0,-5,1
Lee Nailon,5:00,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,2,-11,1
DeSagana Diop,5:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-11,1
Kedrick Brown,3:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,1,0,-7,1
240,33,85,.388,3,8,.375,20,24,.833,16,31,47,23,5,5,12,19,89,nan,240,1
