Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:41,6,12,.500,1,4,.250,3,3,1.000,0,2,2,15,1,1,5,2,16,+16,0
Kyrie Irving,34:38,10,22,.455,2,7,.286,4,4,1.000,1,3,4,5,1,0,3,5,26,+11,0
Kevin Love,31:03,6,16,.375,1,6,.167,2,2,1.000,5,12,17,1,0,0,2,1,15,+14,0
Iman Shumpert,26:06,6,9,.667,4,6,.667,0,0,nan,0,0,0,0,2,0,0,0,16,+9,0
Tristan Thompson,25:42,3,6,.500,0,1,.000,3,6,.500,1,3,4,0,2,2,0,3,9,+14,0
Kyle Korver,25:20,7,10,.700,4,6,.667,0,0,nan,1,4,5,2,2,0,0,2,18,-1,0
Richard Jefferson,20:43,2,3,.667,1,2,.500,3,5,.600,1,2,3,2,0,0,1,2,8,-6,0
Channing Frye,19:10,3,7,.429,2,5,.400,2,2,1.000,0,0,0,1,3,0,0,4,10,-4,0
DeAndre Liggins,13:22,0,1,.000,0,0,nan,0,0,nan,1,2,3,1,0,0,1,1,0,+1,0
Kay Felder,0:46,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+2,0
Jordan McRae,0:46,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
James Jones,0:46,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,+2,0
Team Totals,240,44,87,.506,15,37,.405,17,22,.773,10,29,39,27,11,3,12,20,120,nan,0
DeMarcus Cousins,38:38,9,16,.563,1,5,.200,7,9,.778,0,7,7,11,1,0,6,3,26,-2,1
Rudy Gay,35:11,8,14,.571,3,3,1.000,4,5,.800,5,5,10,2,0,4,2,5,23,-12,1
Garrett Temple,34:43,2,4,.500,1,3,.333,0,0,nan,0,2,2,1,3,1,4,1,5,-12,1
Anthony Tolliver,34:06,3,10,.300,1,4,.250,0,0,nan,3,4,7,0,2,0,1,3,7,-15,1
Darren Collison,22:04,5,10,.500,2,4,.500,1,1,1.000,0,1,1,4,0,0,1,2,13,-15,1
Ty Lawson,25:56,7,10,.700,0,1,.000,3,4,.750,0,4,4,4,0,0,3,2,17,+3,1
Matt Barnes,17:44,4,8,.500,0,4,.000,0,0,nan,1,4,5,0,0,0,1,3,8,+8,1
Arron Afflalo,16:48,2,3,.667,1,1,1.000,0,0,nan,0,0,0,0,1,0,2,2,5,-2,1
Kosta Koufos,6:26,1,3,.333,0,0,nan,0,0,nan,2,3,5,0,0,0,1,1,2,-7,1
Omri Casspi,6:09,1,1,1.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,2,0,1
Ben McLemore,0:46,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Malachi Richardson,0:46,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Willie Cauley-Stein,0:46,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
240,44,87,.506,15,37,.405,17,22,.773,10,29,39,27,11,3,12,20,120,nan,240,1
