Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Al Jefferson,31:46,2,8,.250,0,0,nan,2,2,1.000,1,10,11,2,0,2,1,2,6,-12,0
Paul Millsap,29:04,3,9,.333,0,0,nan,5,6,.833,2,3,5,1,1,0,3,3,11,-27,0
Marvin Williams,27:19,7,12,.583,2,5,.400,0,0,nan,3,1,4,1,0,0,1,1,16,-10,0
Randy Foye,22:45,1,9,.111,0,4,.000,0,0,nan,0,2,2,1,1,0,0,3,2,-25,0
Mo Williams,16:17,2,3,.667,1,1,1.000,0,0,nan,0,2,2,4,1,0,3,0,5,-2,0
Gordon Hayward,26:33,5,8,.625,2,2,1.000,3,3,1.000,0,1,1,0,0,0,3,2,15,-5,0
Derrick Favors,23:32,2,8,.250,0,0,nan,6,6,1.000,2,2,4,0,2,0,1,2,10,+8,0
Earl Watson,17:03,1,3,.333,0,0,nan,0,0,nan,0,2,2,4,2,0,2,1,2,-10,0
DeMarre Carroll,15:08,1,4,.250,0,1,.000,1,2,.500,1,2,3,2,1,0,1,2,3,+1,0
Jamaal Tinsley,14:08,2,3,.667,2,3,.667,2,2,1.000,0,0,0,3,1,0,2,0,8,-2,0
Enes Kanter,10:33,2,2,1.000,0,0,nan,0,0,nan,2,1,3,0,1,0,2,2,4,+2,0
Alec Burks,2:56,2,3,.667,0,0,nan,1,3,.333,0,0,0,0,0,0,0,0,5,+1,0
Jeremy Evans,2:56,0,1,.000,0,0,nan,2,2,1.000,0,1,1,0,0,0,0,0,2,+1,0
Team Totals,240,30,73,.411,7,16,.438,22,26,.846,11,27,38,18,10,2,19,18,89,nan,0
LeBron James,37:30,11,20,.550,1,1,1.000,7,10,.700,1,8,9,7,0,0,4,0,30,+14,1
Dwyane Wade,34:17,8,14,.571,0,2,.000,5,6,.833,1,6,7,7,2,0,4,2,21,+15,1
Shane Battier,33:58,4,8,.500,4,8,.500,3,3,1.000,0,3,3,1,1,3,0,1,15,+28,1
Udonis Haslem,30:26,3,6,.500,0,0,nan,0,0,nan,0,9,9,2,1,1,0,4,6,+19,1
Mario Chalmers,26:21,2,5,.400,1,4,.250,0,0,nan,1,1,2,1,1,0,2,1,5,+18,1
Ray Allen,24:32,4,5,.800,2,2,1.000,3,3,1.000,0,3,3,1,2,0,0,1,13,+9,1
Norris Cole,19:41,2,6,.333,1,3,.333,0,0,nan,0,1,1,2,2,0,1,3,5,-4,1
Joel Anthony,15:43,2,4,.500,0,0,nan,0,0,nan,2,1,3,0,1,1,3,2,4,+1,1
Mike Miller,11:59,2,3,.667,2,3,.667,0,0,nan,0,0,0,1,2,0,0,2,6,-8,1
Dexter Pittman,1:51,0,0,nan,0,0,nan,0,0,nan,1,1,2,0,0,0,2,2,0,-4,1
Terrel Harris,1:51,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-4,1
James Jones,1:51,0,1,.000,0,1,.000,0,0,nan,0,0,0,1,0,0,0,0,0,-4,1
240,30,73,.411,7,16,.438,22,26,.846,11,27,38,18,10,2,19,18,89,nan,240,1
