Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,39:48,11,21,.524,4,7,.571,4,5,.800,0,6,6,3,0,0,4,3,30,-6,0
J.R. Smith,36:15,6,10,.600,3,6,.500,0,2,.000,1,0,1,0,2,1,0,5,15,-15,0
Kevin Love,33:48,7,13,.538,1,4,.250,4,4,1.000,0,9,9,3,1,0,4,4,19,0,0
Mo Williams,28:48,6,13,.462,2,8,.250,1,2,.500,0,5,5,7,0,0,2,3,15,-4,0
Timofey Mozgov,27:30,4,6,.667,0,0,nan,2,4,.500,1,5,6,1,2,1,2,2,10,-4,0
Tristan Thompson,20:58,2,5,.400,0,0,nan,0,0,nan,1,8,9,0,1,0,0,1,4,-3,0
Matthew Dellavedova,20:18,1,6,.167,0,4,.000,0,0,nan,0,0,0,5,0,0,1,2,2,-3,0
Richard Jefferson,16:28,0,3,.000,0,2,.000,0,0,nan,0,1,1,1,0,0,1,1,0,+8,0
James Jones,13:44,1,2,.500,1,2,.500,1,3,.333,0,3,3,1,2,0,0,4,4,-3,0
Jared Cunningham,2:24,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+5,0
Anderson Varejao,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Sasha Kaun,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,80,.475,11,33,.333,12,20,.600,3,37,40,21,8,2,14,25,99,nan,0
Andre Drummond,39:14,10,15,.667,0,0,nan,5,9,.556,5,13,18,0,3,1,3,1,25,+17,1
Kentavious Caldwell-Pope,37:52,5,11,.455,1,5,.200,2,2,1.000,1,1,2,1,1,0,0,1,13,+13,1
Marcus Morris,36:19,4,12,.333,1,4,.250,5,6,.833,0,4,4,1,2,0,2,5,14,+13,1
Reggie Jackson,34:27,7,18,.389,1,2,.500,8,8,1.000,1,5,6,12,1,0,5,3,23,+15,1
Ersan Ilyasova,28:42,6,10,.600,4,6,.667,4,4,1.000,1,5,6,2,1,0,0,2,20,+11,1
Anthony Tolliver,19:18,0,2,.000,0,2,.000,0,0,nan,2,1,3,1,0,0,0,0,0,-6,1
Stanley Johnson,16:20,2,6,.333,0,1,.000,0,0,nan,0,6,6,1,1,0,2,1,4,-8,1
Spencer Dinwiddie,13:33,1,6,.167,0,1,.000,1,2,.500,0,1,1,1,1,0,1,2,3,-10,1
Aron Baynes,8:46,1,3,.333,0,0,nan,0,0,nan,1,1,2,0,1,0,0,0,2,-12,1
Reggie Bullock,5:29,0,1,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,-8,1
Steve Blake,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Joel Anthony,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Darrun Hilliard,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,80,.475,11,33,.333,12,20,.600,3,37,40,21,8,2,14,25,99,nan,240,1
