Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,35:12,11,19,.579,1,2,.500,14,15,.933,1,5,6,7,2,1,4,2,37,-4,0
Chris Bosh,35:04,8,16,.500,0,0,nan,6,6,1.000,3,12,15,2,1,0,2,2,22,+5,0
Terrel Harris,23:37,3,5,.600,1,3,.333,0,0,nan,0,0,0,2,0,0,1,1,7,-5,0
Mario Chalmers,22:46,1,3,.333,1,2,.500,0,0,nan,0,0,0,4,0,0,3,1,3,+3,0
Udonis Haslem,22:08,2,3,.667,0,0,nan,0,0,nan,0,3,3,0,0,1,0,1,4,-16,0
James Jones,30:18,1,5,.200,1,4,.250,0,0,nan,0,0,0,2,1,1,0,1,3,+6,0
Mike Miller,25:30,3,9,.333,2,6,.333,0,0,nan,0,3,3,1,0,0,1,2,8,+5,0
Joel Anthony,24:29,3,4,.750,0,0,nan,2,2,1.000,2,3,5,1,1,2,1,3,8,+18,0
Norris Cole,20:56,4,7,.571,0,1,.000,1,4,.250,0,1,1,1,1,0,1,2,9,+3,0
Team Totals,240,36,71,.507,6,18,.333,23,27,.852,6,27,33,20,6,5,13,15,101,nan,0
Kris Humphries,40:13,12,16,.750,0,0,nan,5,8,.625,2,6,8,2,0,1,0,3,29,-4,1
MarShon Brooks,37:21,10,17,.588,0,1,.000,4,4,1.000,1,6,7,6,2,0,5,4,24,+4,1
Gerald Green,34:53,6,17,.353,3,9,.333,0,0,nan,0,3,3,3,2,0,4,3,15,+7,1
Sundiata Gaines,33:15,4,10,.400,1,3,.333,2,4,.500,1,3,4,7,2,0,1,2,11,-2,1
Jordan Williams,31:59,1,5,.200,0,0,nan,0,0,nan,3,1,4,0,1,0,2,3,2,+2,1
Anthony Morrow,24:31,3,8,.375,0,1,.000,0,0,nan,1,1,2,1,1,0,0,2,6,-19,1
Shelden Williams,11:32,0,0,nan,0,0,nan,0,0,nan,0,3,3,0,0,0,1,2,0,+1,1
Armon Johnson,10:45,3,5,.600,0,0,nan,0,0,nan,0,0,0,1,0,0,0,1,6,-1,1
DeShawn Stevenson,10:33,1,2,.500,1,2,.500,0,0,nan,0,2,2,1,0,0,0,0,3,-2,1
Johan Petro,4:59,1,2,.500,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,2,-1,1
240,36,71,.507,6,18,.333,23,27,.852,6,27,33,20,6,5,13,15,101,nan,240,1
