Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kawhi Leonard,38:41,7,12,.583,1,3,.333,5,6,.833,5,9,14,3,3,3,1,3,20,+23,0
Boris Diaw,35:33,3,6,.500,0,1,.000,2,4,.500,3,6,9,9,1,0,2,0,8,+15,0
Tony Parker,35:01,8,15,.533,0,2,.000,3,4,.750,0,0,0,2,0,0,4,1,19,+16,0
Tim Duncan,30:45,4,10,.400,0,1,.000,2,2,1.000,1,10,11,2,2,1,0,3,10,+21,0
Danny Green,19:19,3,5,.600,3,5,.600,0,0,nan,1,2,3,0,0,0,2,5,9,-7,0
Manu Ginobili,27:57,2,4,.500,1,2,.500,2,3,.667,0,1,1,2,0,0,4,3,7,+27,0
Patty Mills,16:10,5,8,.625,4,6,.667,0,0,nan,0,1,1,2,0,0,1,2,14,+7,0
Tiago Splitter,14:32,3,4,.750,0,0,nan,0,0,nan,0,1,1,2,1,0,0,0,6,+1,0
Matt Bonner,9:11,1,1,1.000,0,0,nan,1,2,.500,0,2,2,2,1,0,0,1,3,+6,0
Cory Joseph,3:48,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,2,-1,0
Marco Belinelli,3:38,2,3,.667,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,4,-1,0
Aron Baynes,2:43,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,2,-1,0
Jeff Ayres,2:42,0,0,nan,0,0,nan,3,4,.750,1,0,1,1,0,0,0,0,3,-1,0
Team Totals,240,40,70,.571,9,21,.429,18,25,.720,12,32,44,25,8,4,14,19,107,nan,0
Chris Bosh,38:40,5,11,.455,0,1,.000,2,2,1.000,0,4,4,0,2,0,2,2,12,-15,1
LeBron James,37:39,10,17,.588,4,8,.500,4,6,.667,0,8,8,2,0,0,3,0,28,-21,1
Dwyane Wade,32:54,3,13,.231,0,0,nan,4,8,.500,0,2,2,4,4,0,3,4,10,-9,1
Mario Chalmers,30:38,2,6,.333,0,2,.000,0,0,nan,0,0,0,5,1,0,1,3,4,-14,1
Rashard Lewis,15:44,1,4,.250,0,2,.000,0,0,nan,0,1,1,0,0,1,1,1,2,-17,1
Ray Allen,29:35,3,6,.500,2,4,.500,0,0,nan,1,1,2,0,0,0,1,4,8,-18,1
Norris Cole,17:21,2,2,1.000,0,0,nan,0,0,nan,0,0,0,1,0,0,1,1,4,0,1
Chris Andersen,10:17,1,4,.250,0,0,nan,3,4,.750,3,2,5,0,0,0,0,5,5,-9,1
Udonis Haslem,10:15,1,2,.500,0,0,nan,0,0,nan,2,1,3,0,0,0,0,1,2,0,1
Shane Battier,6:30,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,2,0,-4,1
Toney Douglas,6:24,0,1,.000,0,1,.000,0,0,nan,0,2,2,1,0,0,1,1,0,0,1
James Jones,2:43,4,4,1.000,3,3,1.000,0,0,nan,0,0,0,0,0,0,0,0,11,+1,1
Greg Oden,1:20,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,+1,1
240,40,70,.571,9,21,.429,18,25,.720,12,32,44,25,8,4,14,19,107,nan,240,1
