Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dion Waiters,34:03,8,19,.421,3,11,.273,2,3,.667,0,1,1,7,0,0,4,0,21,-20,0
Josh Richardson,27:11,6,9,.667,3,5,.600,0,0,nan,0,2,2,2,1,0,2,3,15,-26,0
Goran Dragic,23:12,1,5,.200,0,2,.000,5,8,.625,0,2,2,4,1,0,0,2,7,-17,0
Justise Winslow,19:23,2,10,.200,1,2,.500,0,0,nan,1,3,4,2,0,0,2,4,5,-14,0
Hassan Whiteside,18:42,5,10,.500,0,0,nan,1,3,.333,4,10,14,0,2,1,1,3,11,-5,0
James Johnson,31:45,6,11,.545,2,3,.667,0,1,.000,2,1,3,3,1,1,3,1,14,-7,0
Tyler Johnson,23:52,0,5,.000,0,3,.000,0,0,nan,0,3,3,1,0,1,2,2,0,-1,0
Wayne Ellington,23:46,0,4,.000,0,4,.000,0,0,nan,0,2,2,3,2,0,0,0,0,+13,0
Bam Adebayo,18:27,7,7,1.000,0,0,nan,5,5,1.000,1,5,6,2,0,1,0,0,19,+13,0
Kelly Olynyk,11:17,2,3,.667,1,1,1.000,0,0,nan,0,3,3,0,0,0,1,4,5,-5,0
Udonis Haslem,5:09,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,+8,0
Derrick Walton,3:13,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,1,0,0,0,+6,0
Jordan Mickey,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,84,.440,10,31,.323,13,20,.650,8,34,42,24,7,5,15,19,97,nan,0
J.R. Smith,41:50,5,13,.385,2,9,.222,0,1,.000,0,5,5,2,1,0,0,1,12,+19,1
LeBron James,28:26,10,16,.625,1,3,.333,0,1,.000,2,10,12,6,5,1,2,1,21,+26,1
Kevin Love,25:28,10,16,.625,4,8,.500,14,17,.824,2,7,9,2,2,0,3,0,38,+25,1
Jae Crowder,19:58,0,2,.000,0,1,.000,0,0,nan,0,2,2,0,0,0,2,5,0,+4,1
Jose Calderon,16:54,0,0,nan,0,0,nan,1,2,.500,1,1,2,3,1,0,1,3,1,+10,1
Dwyane Wade,27:43,8,16,.500,1,2,.500,0,0,nan,0,5,5,4,2,0,2,1,17,-9,1
Jeff Green,26:39,2,4,.500,0,1,.000,2,2,1.000,0,4,4,2,0,1,1,3,6,-2,1
Kyle Korver,26:32,4,8,.500,3,7,.429,0,0,nan,0,2,2,1,0,0,0,1,11,+4,1
Channing Frye,21:01,1,4,.250,0,2,.000,0,0,nan,0,4,4,1,1,0,2,2,2,-10,1
Cedi Osman,2:27,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
Ante Zizic,1:31,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
John Holland,1:31,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
240,37,84,.440,10,31,.323,13,20,.650,8,34,42,24,7,5,15,19,97,nan,240,1
