Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,43:25,14,26,.538,3,7,.429,3,3,1.000,1,3,4,7,2,1,3,3,34,+13,0
Larry Hughes,42:23,3,16,.188,1,3,.333,4,5,.800,0,4,4,6,2,0,2,5,11,+18,0
Drew Gooden,38:34,9,13,.692,0,0,nan,3,3,1.000,7,4,11,1,3,0,4,4,21,+15,0
Zydrunas Ilgauskas,29:27,7,11,.636,0,0,nan,3,4,.750,4,5,9,1,1,2,0,3,17,-8,0
Eric Snow,25:28,2,6,.333,0,0,nan,0,0,nan,1,2,3,4,0,0,1,2,4,-7,0
Anderson Varejao,21:40,2,8,.250,0,1,.000,3,5,.600,5,2,7,0,0,1,0,3,7,+18,0
Damon Jones,20:26,5,10,.500,4,7,.571,0,0,nan,1,1,2,0,0,0,0,3,14,+18,0
David Wesley,7:23,0,2,.000,0,1,.000,0,0,nan,0,0,0,1,0,0,0,0,0,-1,0
Donyell Marshall,5:37,0,1,.000,0,1,.000,0,0,nan,0,3,3,0,0,0,0,1,0,-8,0
Daniel Gibson,5:37,0,1,.000,0,1,.000,0,0,nan,1,0,1,0,0,0,0,0,0,-8,0
Team Totals,240,42,94,.447,8,21,.381,16,20,.800,20,24,44,20,8,4,10,24,108,nan,0
Mike Bibby,40:29,9,18,.500,4,7,.571,4,4,1.000,0,1,1,6,3,0,4,3,26,-7,1
Kevin Martin,39:17,6,12,.500,2,4,.500,9,10,.900,2,9,11,3,1,1,0,4,23,+2,1
Metta World Peace,39:02,4,14,.286,0,4,.000,1,2,.500,2,4,6,7,0,0,3,3,9,-10,1
Brad Miller,38:02,8,11,.727,0,1,.000,8,12,.667,0,5,5,4,1,0,1,4,24,-14,1
Shareef Abdur-Rahim,18:57,1,4,.250,0,0,nan,0,0,nan,2,2,4,2,0,2,0,0,2,-3,1
John Salmons,24:43,1,4,.250,0,2,.000,1,1,1.000,0,2,2,1,0,0,3,3,3,-16,1
Kenny Thomas,17:14,2,2,1.000,0,0,nan,0,0,nan,0,5,5,0,0,0,1,2,4,-12,1
Maurice Taylor,16:37,2,3,.667,0,0,nan,3,4,.750,2,1,3,0,1,0,1,1,7,+8,1
Quincy Douby,5:17,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,1,0,+2,1
Ronnie Price,0:22,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,42,94,.447,8,21,.381,16,20,.800,20,24,44,20,8,4,10,24,108,nan,240,1
