Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kenyon Martin,43:00,7,13,.538,1,1,1.000,6,10,.600,3,6,9,3,2,3,2,3,21,+25,0
Richard Jefferson,41:00,7,12,.583,1,1,1.000,2,2,1.000,2,5,7,6,1,1,3,3,17,+24,0
Jason Kidd,37:00,4,13,.308,1,5,.200,5,5,1.000,1,5,6,12,2,0,2,1,14,+26,0
Kerry Kittles,30:00,11,16,.688,4,5,.800,1,2,.500,0,3,3,2,1,0,2,0,27,+12,0
Aaron Williams,26:00,4,9,.444,0,0,nan,1,3,.333,2,3,5,1,1,0,0,5,9,-3,0
Rodney Rogers,26:00,3,10,.300,0,3,.000,1,1,1.000,2,6,8,1,3,0,1,3,7,+18,0
Lucious Harris,17:00,2,5,.400,0,1,.000,0,0,nan,0,3,3,1,0,0,0,0,4,+12,0
Zoran Planinic,8:00,1,2,.500,0,1,.000,0,0,nan,1,1,2,0,0,0,1,3,2,-9,0
Brian Scalabrine,7:00,0,2,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,1,1,0,-7,0
Brandon Armstrong,3:00,1,2,.500,0,0,nan,0,0,nan,0,1,1,1,0,0,0,0,2,-1,0
Hubert Davis,2:00,1,1,1.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,2,+3,0
Team Totals,240,41,85,.482,7,17,.412,16,23,.696,11,35,46,28,10,4,12,19,105,nan,0
Carlos Boozer,39:00,4,15,.267,0,0,nan,0,1,.000,5,8,13,1,1,1,2,2,8,-12,1
Zydrunas Ilgauskas,36:00,5,11,.455,0,0,nan,3,5,.600,8,9,17,4,0,4,2,2,13,-17,1
Jeff McInnis,31:00,4,9,.444,0,1,.000,2,2,1.000,1,0,1,5,0,0,2,2,10,-13,1
Eric Williams,30:00,6,12,.500,1,5,.200,1,1,1.000,1,3,4,1,2,1,2,5,14,-12,1
LeBron James,29:00,2,13,.154,0,1,.000,5,5,1.000,1,1,2,5,1,0,5,0,9,-12,1
Dajuan Wagner,20:00,5,10,.500,1,2,.500,0,0,nan,1,1,2,1,2,0,2,2,11,-19,1
Ira Newble,16:00,3,8,.375,0,0,nan,0,0,nan,3,1,4,1,0,0,2,1,6,-6,1
DeSagana Diop,12:00,3,3,1.000,0,0,nan,1,3,.333,1,5,6,0,0,1,0,2,7,-3,1
Kevin Ollie,10:00,0,3,.000,0,0,nan,1,1,1.000,0,2,2,2,1,0,1,3,1,-8,1
Jason Kapono,7:00,2,3,.667,0,0,nan,0,0,nan,0,1,1,0,0,0,1,0,4,0,1
J.R. Bremer,7:00,0,2,.000,0,1,.000,0,0,nan,0,0,0,3,0,0,0,0,0,+1,1
Kedrick Brown,3:00,1,3,.333,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,2,+1,1
240,41,85,.482,7,17,.412,16,23,.696,11,35,46,28,10,4,12,19,105,nan,240,1
