Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,38:43,11,21,.524,3,7,.429,5,8,.625,1,3,4,6,1,0,3,1,30,0,0
Ray Allen,35:58,5,5,1.000,4,4,1.000,0,0,nan,1,6,7,3,1,1,2,3,14,+10,0
Chris Bosh,34:08,7,18,.389,2,6,.333,5,6,.833,0,7,7,2,0,0,4,5,21,+5,0
Mario Chalmers,27:22,6,12,.500,2,7,.286,3,4,.750,0,5,5,4,2,0,3,4,17,-17,0
Shane Battier,20:53,3,3,1.000,3,3,1.000,2,2,1.000,1,2,3,1,0,0,1,1,11,-8,0
Norris Cole,28:51,2,7,.286,1,4,.250,2,2,1.000,1,3,4,8,3,0,4,4,7,+1,0
Chris Andersen,17:28,2,4,.500,0,0,nan,4,4,1.000,1,1,2,0,0,1,0,2,8,-11,0
Roger Mason,12:58,0,2,.000,0,0,nan,0,0,nan,0,0,0,1,0,0,0,1,0,-8,0
Udonis Haslem,11:54,2,3,.667,0,0,nan,2,2,1.000,3,1,4,1,0,0,0,4,6,+4,0
Rashard Lewis,8:29,0,2,.000,0,2,.000,0,0,nan,0,1,1,2,2,0,0,1,0,-4,0
Michael Beasley,3:16,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-7,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Greg Oden,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,78,.487,15,33,.455,23,28,.821,8,29,37,28,9,2,17,26,114,nan,0
Kyle Korver,39:14,3,10,.300,3,9,.333,3,3,1.000,1,6,7,6,2,0,3,4,12,+15,1
DeMarre Carroll,36:29,8,13,.615,3,5,.600,0,0,nan,2,4,6,0,1,0,1,2,19,+1,1
Paul Millsap,30:58,8,13,.615,0,1,.000,10,11,.909,0,7,7,4,1,1,2,5,26,+10,1
Pero Antic,24:42,7,10,.700,2,4,.500,1,2,.500,2,4,6,3,0,0,0,5,17,+4,1
Jeff Teague,19:40,1,7,.143,0,2,.000,0,0,nan,0,0,0,6,0,0,1,1,2,-5,1
Shelvin Mack,26:53,5,10,.500,1,4,.250,2,2,1.000,0,3,3,7,0,0,1,2,13,+18,1
Lou Williams,20:51,2,4,.500,2,3,.667,6,6,1.000,0,0,0,5,1,0,3,1,12,-5,1
Mike Scott,20:41,4,9,.444,1,3,.333,3,3,1.000,1,3,4,1,2,0,1,2,12,+1,1
Elton Brand,20:32,4,5,.800,0,0,nan,0,0,nan,1,4,5,1,1,0,1,4,8,-4,1
James Nunnally,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Gustavo Ayon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Dennis Schroder,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,78,.487,15,33,.455,23,28,.821,8,29,37,28,9,2,17,26,114,nan,240,1
