Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Chris Bosh,33:58,10,18,.556,0,0,nan,4,5,.800,3,8,11,3,1,1,1,0,24,+10,0
LeBron James,33:17,6,14,.429,0,2,.000,6,7,.857,0,2,2,9,0,2,1,1,18,+14,0
Dwyane Wade,31:16,11,18,.611,0,0,nan,4,4,1.000,0,3,3,5,1,0,4,3,26,+4,0
Mario Chalmers,24:41,0,3,.000,0,3,.000,0,0,nan,0,3,3,1,1,0,2,1,0,+3,0
Joel Anthony,16:31,0,0,nan,0,0,nan,2,2,1.000,1,2,3,0,1,2,0,2,2,-3,0
Shane Battier,23:09,6,9,.667,3,6,.500,0,0,nan,1,4,5,1,1,1,0,1,15,+23,0
Udonis Haslem,22:48,2,6,.333,0,0,nan,1,1,1.000,1,11,12,2,0,1,2,3,5,+12,0
Norris Cole,21:15,2,7,.286,0,0,nan,4,4,1.000,0,0,0,1,1,0,2,4,8,+14,0
Mike Miller,17:39,2,4,.500,2,3,.667,0,0,nan,1,1,2,0,2,0,1,2,6,+9,0
Dexter Pittman,11:27,1,1,1.000,0,0,nan,0,0,nan,1,3,4,0,1,0,1,4,2,+5,0
Juwan Howard,2:00,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,1,0,0,-3,0
James Jones,2:00,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-3,0
Team Totals,240,40,81,.494,5,15,.333,21,23,.913,8,38,46,22,9,7,15,21,106,nan,0
Trevor Booker,39:18,6,13,.462,0,1,.000,1,2,.500,4,11,15,1,4,0,2,3,13,-14,1
Nick Young,38:51,7,19,.368,3,10,.300,5,5,1.000,1,1,2,1,1,0,4,1,22,-5,1
John Wall,38:32,6,13,.462,0,0,nan,3,4,.750,0,1,1,10,0,0,7,4,15,-10,1
JaVale McGee,35:19,10,18,.556,0,0,nan,4,7,.571,4,9,13,1,0,1,1,2,24,-16,1
Chris Singleton,17:25,0,3,.000,0,2,.000,0,0,nan,1,2,3,0,1,0,0,3,0,+2,1
Jordan Crawford,27:47,2,12,.167,0,4,.000,2,6,.333,1,2,3,6,0,0,2,3,6,-18,1
Jan Vesely,17:11,1,4,.250,0,0,nan,1,2,.500,3,0,3,0,0,0,0,3,3,-8,1
Maurice Evans,13:42,2,7,.286,1,4,.250,0,0,nan,0,0,0,1,0,0,0,1,5,-12,1
Shelvin Mack,9:28,0,0,nan,0,0,nan,1,2,.500,1,2,3,1,0,0,0,0,1,-7,1
Kevin Seraphin,2:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+3,1
Roger Mason,0:27,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,1
240,40,81,.494,5,15,.333,21,23,.913,8,38,46,22,9,7,15,21,106,nan,240,1
