Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
T.J. Warren,39:57,8,12,.667,0,2,.000,2,4,.500,2,1,3,1,2,1,0,2,18,-5,0
Eric Bledsoe,38:19,7,20,.350,2,5,.400,6,7,.857,2,4,6,9,4,0,4,3,22,-9,0
Devin Booker,36:59,4,13,.308,0,4,.000,13,14,.929,1,6,7,8,0,0,4,3,21,-8,0
Tyson Chandler,29:48,9,14,.643,0,0,nan,4,6,.667,8,8,16,1,0,1,1,0,22,-8,0
Marquese Chriss,22:21,3,7,.429,0,0,nan,0,0,nan,2,2,4,1,1,0,0,3,6,0,0
P.J. Tucker,29:21,1,5,.200,0,1,.000,0,0,nan,0,5,5,2,2,0,0,2,2,-16,0
Dragan Bender,17:33,1,5,.200,1,5,.200,0,0,nan,0,1,1,1,0,1,1,3,3,-9,0
Tyler Ulis,9:41,1,3,.333,0,1,.000,0,0,nan,0,1,1,0,1,0,2,1,2,-6,0
Alex Len,7:58,2,3,.667,0,0,nan,0,0,nan,0,3,3,0,0,1,0,0,4,-4,0
Brandon Knight,4:02,1,3,.333,1,1,1.000,0,0,nan,0,0,0,0,0,0,1,4,3,-3,0
Leandro Barbosa,4:01,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,0,-7,0
Alan Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jared Dudley,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,85,.435,4,19,.211,25,31,.806,15,31,46,23,10,4,14,22,103,nan,0
LeBron James,39:08,8,12,.667,0,2,.000,5,8,.625,0,9,9,15,1,2,4,2,21,+14,1
Kyrie Irving,32:52,10,20,.500,2,7,.286,4,5,.800,0,2,2,4,2,0,2,2,26,+15,1
Iman Shumpert,29:40,6,8,.750,5,6,.833,0,0,nan,1,1,2,1,1,1,0,5,17,+12,1
James Jones,20:24,5,8,.625,4,6,.667,0,0,nan,0,0,0,2,0,1,2,3,14,-3,1
Tristan Thompson,19:36,1,6,.167,0,0,nan,0,2,.000,0,6,6,1,0,2,1,2,2,+3,1
Channing Frye,29:37,6,11,.545,4,8,.500,2,2,1.000,2,8,10,2,1,0,0,5,18,+16,1
Kyle Korver,24:53,3,10,.300,3,9,.333,0,0,nan,0,5,5,0,2,0,2,1,9,+17,1
Richard Jefferson,22:45,2,5,.400,0,2,.000,0,0,nan,1,1,2,3,0,0,1,2,4,+8,1
DeAndre Liggins,17:23,1,3,.333,1,2,.500,2,2,1.000,0,0,0,1,0,0,0,2,5,-1,1
Kay Felder,2:01,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,-4,1
Jordan McRae,1:42,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Kevin Love,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,85,.435,4,19,.211,25,31,.806,15,31,46,23,10,4,14,22,103,nan,240,1
