Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Earl Clark,41:38,8,17,.471,1,3,.333,1,1,1.000,1,8,9,1,1,1,2,4,18,-13,0
Dwight Howard,41:18,6,9,.667,0,0,nan,3,5,.600,2,7,9,1,2,2,3,4,15,-1,0
Kobe Bryant,37:03,11,19,.579,0,0,nan,6,8,.750,1,5,6,9,1,0,4,2,28,-14,0
Metta World Peace,36:23,3,11,.273,2,2,1.000,1,2,.500,0,0,0,1,2,0,0,2,9,-12,0
Steve Nash,32:52,3,5,.600,1,1,1.000,8,8,1.000,0,2,2,2,1,0,3,1,15,-8,0
Antawn Jamison,24:41,1,5,.200,0,2,.000,1,2,.500,1,1,2,1,0,0,1,2,3,-4,0
Steve Blake,15:08,1,1,1.000,1,1,1.000,0,0,nan,0,1,1,1,0,0,1,1,3,-2,0
Jodie Meeks,10:57,2,3,.667,2,3,.667,0,0,nan,0,0,0,0,2,0,0,1,6,+4,0
Team Totals,240,35,70,.500,7,12,.583,20,26,.769,5,24,29,16,9,3,14,17,97,nan,0
Dwyane Wade,38:54,12,18,.667,0,1,.000,6,6,1.000,0,2,2,5,3,1,4,4,30,+7,1
LeBron James,36:15,12,18,.667,1,2,.500,7,8,.875,1,6,7,4,3,0,4,4,32,+7,1
Chris Bosh,33:52,6,13,.462,0,1,.000,0,0,nan,4,7,11,1,2,1,0,2,12,+4,1
Mario Chalmers,29:17,6,11,.545,1,2,.500,0,0,nan,1,3,4,3,0,1,0,4,13,+6,1
Udonis Haslem,12:22,1,2,.500,0,0,nan,0,0,nan,1,4,5,0,0,0,0,4,2,-2,1
Shane Battier,29:11,3,5,.600,3,5,.600,0,0,nan,1,1,2,2,1,1,1,2,9,+11,1
Ray Allen,20:35,1,6,.167,0,2,.000,0,0,nan,1,0,1,2,0,0,1,3,2,+4,1
Norris Cole,18:43,3,6,.500,1,2,.500,0,0,nan,0,2,2,2,0,0,0,0,7,+4,1
Chris Andersen,12:40,0,0,nan,0,0,nan,0,0,nan,0,3,3,0,1,2,0,4,0,+3,1
Joel Anthony,4:52,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,+4,1
Rashard Lewis,3:19,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,1,0,0,+2,1
240,35,70,.500,7,12,.583,20,26,.769,5,24,29,16,9,3,14,17,97,nan,240,1
