Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
J.R. Smith,29:05,7,11,.636,3,5,.600,0,0,nan,1,2,3,4,1,2,1,3,17,+26,0
Kevin Love,29:04,7,14,.500,2,5,.400,0,0,nan,1,15,16,1,0,0,0,0,16,+28,0
LeBron James,27:55,7,17,.412,1,6,.167,3,5,.600,0,7,7,7,2,0,4,2,18,+14,0
Kyrie Irving,26:41,6,10,.600,2,4,.500,4,4,1.000,1,1,2,2,1,0,2,1,18,+19,0
Timofey Mozgov,24:01,3,4,.750,0,0,nan,1,2,.500,2,4,6,0,0,1,4,2,7,+12,0
Iman Shumpert,29:46,2,6,.333,0,3,.000,0,0,nan,0,5,5,7,0,0,0,0,4,+8,0
Tristan Thompson,22:27,2,3,.667,0,0,nan,1,2,.500,2,1,3,0,1,0,1,4,5,+10,0
Matthew Dellavedova,21:19,3,7,.429,2,5,.400,0,0,nan,0,1,1,1,0,0,1,1,8,-1,0
James Jones,14:22,2,4,.500,1,3,.333,0,0,nan,0,2,2,0,0,0,0,1,5,-10,0
Joe Harris,9:14,1,2,.500,1,2,.500,0,2,.000,0,1,1,0,0,0,1,0,3,-12,0
Brendan Haywood,6:06,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,1,0,0,-4,0
Mike Miller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Shawn Marion,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,40,79,.506,12,33,.364,9,15,.600,7,40,47,22,5,3,15,14,101,nan,0
Langston Galloway,38:12,5,14,.357,1,3,.333,2,2,1.000,2,4,6,5,1,0,1,3,13,-17,1
Jose Calderon,28:20,2,9,.222,0,1,.000,0,0,nan,0,2,2,2,0,0,3,3,4,-18,1
Jason Smith,23:31,2,6,.333,0,1,.000,0,0,nan,2,2,4,0,2,1,1,1,4,-13,1
Lance Thomas,23:22,5,12,.417,0,0,nan,1,2,.500,3,2,5,1,0,0,0,1,11,-4,1
Lou Amundson,21:50,5,10,.500,0,0,nan,0,0,nan,3,3,6,2,3,0,0,1,10,-18,1
Tim Hardaway,29:28,3,12,.250,1,8,.125,0,0,nan,0,7,7,2,0,0,2,1,7,-1,1
Andrea Bargnani,28:02,5,11,.455,0,0,nan,1,1,1.000,2,3,5,3,0,1,1,3,11,-5,1
Travis Wear,19:05,5,9,.556,0,0,nan,0,0,nan,4,2,6,0,1,0,1,1,10,+2,1
Quincy Acy,10:45,4,10,.400,1,3,.333,2,2,1.000,3,2,5,0,1,0,1,1,11,-2,1
Cleanthony Early,8:24,1,5,.200,0,2,.000,0,0,nan,0,2,2,0,0,0,1,0,2,-14,1
Cole Aldrich,5:37,0,0,nan,0,0,nan,0,0,nan,0,1,1,1,0,0,0,1,0,0,1
Alexey Shved,3:24,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,0,0,0,1
Shane Larkin,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,40,79,.506,12,33,.364,9,15,.600,7,40,47,22,5,3,15,14,101,nan,240,1
