Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:19,15,22,.682,2,4,.500,3,4,.750,1,5,6,5,6,1,3,1,35,-2,0
Chris Bosh,39:32,11,17,.647,0,1,.000,6,6,1.000,4,5,9,1,0,3,4,3,28,-8,0
Mario Chalmers,28:43,1,6,.167,1,6,.167,1,2,.500,1,1,2,4,0,0,1,3,4,+2,0
Mike Miller,23:10,2,6,.333,1,5,.200,0,0,nan,1,3,4,1,0,0,1,2,5,-8,0
Udonis Haslem,20:29,3,5,.600,0,0,nan,1,2,.500,1,1,2,1,0,1,1,3,7,-3,0
Ray Allen,28:41,3,13,.231,2,7,.286,1,1,1.000,1,4,5,0,0,0,2,1,9,-8,0
Shane Battier,27:31,2,5,.400,2,5,.400,0,1,.000,1,3,4,1,0,0,1,0,6,-7,0
Norris Cole,19:07,2,3,.667,1,1,1.000,0,0,nan,0,0,0,5,0,0,1,3,5,-14,0
Joel Anthony,8:28,0,0,nan,0,0,nan,0,0,nan,0,3,3,0,0,0,0,0,0,-2,0
Team Totals,240,39,77,.506,9,29,.310,12,16,.750,10,25,35,18,6,5,14,16,99,nan,0
Tayshaun Prince,36:00,4,9,.444,1,2,.500,2,2,1.000,0,0,0,4,0,0,0,2,11,-11,1
Kyle Singler,31:03,5,11,.455,1,3,.333,1,1,1.000,2,3,5,2,1,0,1,2,12,+14,1
Greg Monroe,27:48,3,6,.500,0,0,nan,0,1,.000,1,6,7,3,0,0,5,1,6,-6,1
Brandon Knight,20:25,1,3,.333,1,3,.333,4,6,.667,0,3,3,2,1,0,2,3,7,-7,1
Jason Maxiell,19:03,4,7,.571,0,0,nan,1,2,.500,0,1,1,1,0,0,0,0,9,-7,1
Austin Daye,28:57,4,5,.800,2,2,1.000,1,2,.500,0,4,4,2,0,2,1,4,11,+17,1
Will Bynum,27:35,10,16,.625,3,4,.750,2,3,.667,0,2,2,10,1,0,2,2,25,+17,1
Charlie Villanueva,25:43,7,10,.700,4,5,.800,0,0,nan,1,5,6,0,1,0,1,1,18,+21,1
Andre Drummond,23:26,5,7,.714,0,0,nan,0,0,nan,3,7,10,0,2,0,2,5,10,+12,1
240,39,77,.506,9,29,.310,12,16,.750,10,25,35,18,6,5,14,16,99,nan,240,1
