Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Thabo Sefolosha,38:12,4,11,.364,0,2,.000,2,2,1.000,1,3,4,3,1,1,5,1,10,-32,0
Ben Gordon,34:18,7,13,.538,0,2,.000,8,9,.889,2,2,4,4,1,0,3,2,22,-5,0
Tyrus Thomas,27:14,2,6,.333,0,0,nan,3,3,1.000,1,5,6,1,3,0,1,5,7,-13,0
Derrick Rose,22:20,1,6,.167,0,0,nan,1,2,.500,0,2,2,2,0,0,1,2,3,-10,0
Aaron Gray,12:58,1,3,.333,0,0,nan,0,0,nan,1,4,5,2,0,0,0,4,2,-15,0
Larry Hughes,27:49,1,9,.111,1,4,.250,4,4,1.000,0,4,4,3,2,0,4,0,7,-17,0
Joakim Noah,22:58,4,9,.444,0,0,nan,0,1,.000,6,4,10,0,0,0,0,1,8,-10,0
Lindsey Hunter,21:21,4,10,.400,3,7,.429,2,2,1.000,1,0,1,1,2,0,1,2,13,-11,0
Cedric Simmons,18:00,4,8,.500,0,0,nan,1,3,.333,2,2,4,0,1,0,0,2,9,-4,0
Andres Nocioni,14:50,2,7,.286,1,3,.333,6,7,.857,0,2,2,0,0,0,1,3,11,-8,0
Team Totals,240,30,82,.366,5,18,.278,27,33,.818,14,28,42,16,10,1,16,22,92,nan,0
LeBron James,37:16,3,8,.375,2,3,.667,8,8,1.000,1,9,10,11,2,3,5,1,16,+27,1
Mo Williams,34:07,2,9,.222,0,3,.000,7,7,1.000,0,3,3,2,1,0,0,0,11,+18,1
Anderson Varejao,31:09,9,14,.643,0,0,nan,8,13,.615,4,4,8,0,3,0,3,4,26,+20,1
Delonte West,31:01,6,11,.545,2,4,.500,0,0,nan,0,3,3,3,2,0,0,3,14,+20,1
Ben Wallace,27:57,6,11,.545,0,0,nan,1,2,.500,5,4,9,1,3,2,0,2,13,+23,1
Sasha Pavlovic,21:43,5,8,.625,2,3,.667,1,2,.500,1,4,5,1,0,0,2,3,13,+4,1
Daniel Gibson,19:34,1,3,.333,1,1,1.000,2,3,.667,0,3,3,5,0,1,1,5,5,+3,1
J.J. Hickson,18:08,5,8,.625,0,0,nan,3,5,.600,1,5,6,0,0,2,2,5,13,+5,1
Darnell Jackson,6:35,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,0,1
Lorenzen Wright,5:33,2,2,1.000,0,0,nan,0,0,nan,2,1,3,0,0,0,1,1,4,+1,1
Wally Szczerbiak,5:33,1,2,.500,0,1,.000,0,0,nan,0,1,1,2,0,0,0,0,2,+1,1
Tarence Kinsey,1:24,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,1,0,1,1,0,+3,1
240,30,82,.366,5,18,.278,27,33,.818,14,28,42,16,10,1,16,22,92,nan,240,1
