Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
George Hill,38:32,4,8,.500,1,4,.250,2,2,1.000,0,2,2,5,0,0,1,4,11,+5,0
Paul George,35:31,7,16,.438,4,9,.444,5,5,1.000,2,6,8,6,2,0,2,2,23,-11,0
Monta Ellis,35:12,10,21,.476,2,3,.667,6,7,.857,0,1,1,2,1,0,2,2,28,-14,0
Myles Turner,29:24,4,8,.500,0,0,nan,0,0,nan,1,3,4,1,0,2,0,5,8,0,0
Ian Mahinmi,21:11,1,6,.167,0,0,nan,0,0,nan,1,6,7,0,2,4,3,4,2,+1,0
Jordan Hill,25:14,3,9,.333,0,0,nan,0,0,nan,1,2,3,2,0,3,1,1,6,-3,0
Lavoy Allen,18:32,2,3,.667,0,0,nan,1,1,1.000,3,1,4,1,1,1,1,3,5,0,0
Rodney Stuckey,17:33,1,3,.333,0,0,nan,0,0,nan,0,1,1,6,1,0,0,1,2,+1,0
Chase Budinger,14:31,5,6,.833,1,2,.500,0,0,nan,1,3,4,0,1,1,1,1,11,+3,0
Solomon Hill,4:19,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,0,-2,0
Joe Young,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Glenn Robinson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
C.J. Miles,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,80,.463,8,18,.444,14,15,.933,9,27,36,23,8,11,11,23,96,nan,0
Kevin Love,40:23,4,14,.286,1,5,.200,4,4,1.000,1,7,8,6,0,1,1,3,13,+2,1
LeBron James,36:49,14,22,.636,2,4,.500,3,5,.600,0,5,5,4,2,0,5,2,33,+12,1
Kyrie Irving,35:21,5,13,.385,1,2,.500,11,11,1.000,1,2,3,6,1,0,4,3,22,+4,1
J.R. Smith,33:47,4,14,.286,3,10,.300,0,0,nan,1,2,3,0,1,0,0,1,11,+10,1
Timofey Mozgov,15:44,0,1,.000,0,0,nan,1,2,.500,3,5,8,0,0,0,0,1,1,-6,1
Tristan Thompson,31:01,6,7,.857,0,0,nan,2,3,.667,3,8,11,0,0,1,0,2,14,+7,1
Matthew Dellavedova,21:34,2,6,.333,2,5,.400,0,0,nan,0,0,0,5,0,0,1,1,6,+1,1
Iman Shumpert,16:52,0,6,.000,0,3,.000,0,0,nan,0,0,0,1,0,0,0,2,0,-4,1
Richard Jefferson,8:29,0,0,nan,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,0,-6,1
Sasha Kaun,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Jordan McRae,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Channing Frye,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,80,.463,8,18,.444,14,15,.933,9,27,36,23,8,11,11,23,96,nan,240,1
