Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Giannis Antetokounmpo,39:45,12,15,.800,1,2,.500,8,8,1.000,2,3,5,2,2,0,0,3,33,-14,0
Greg Monroe,33:39,7,14,.500,0,0,nan,3,7,.429,2,6,8,1,2,0,2,0,17,-2,0
Khris Middleton,31:58,4,10,.400,0,1,.000,7,7,1.000,0,1,1,4,1,0,2,6,15,+5,0
Jabari Parker,30:33,6,10,.600,0,0,nan,2,2,1.000,1,2,3,1,0,1,1,3,14,-11,0
Michael Carter-Williams,26:44,4,11,.364,0,0,nan,1,2,.500,1,0,1,5,0,0,2,5,9,-5,0
Jerryd Bayless,25:17,4,8,.500,1,2,.500,0,0,nan,0,1,1,2,0,0,1,4,9,-12,0
Greivis Vasquez,21:16,0,3,.000,0,1,.000,0,0,nan,0,1,1,5,1,0,3,3,0,-10,0
O.J. Mayo,14:09,1,2,.500,1,2,.500,0,0,nan,0,1,1,1,2,0,0,2,3,-14,0
John Henson,10:58,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,0,2,0,-15,0
Johnny O'Bryant,5:41,0,0,nan,0,0,nan,0,0,nan,0,1,1,1,0,0,0,1,0,+3,0
Rashad Vaughn,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Miles Plumlee,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Chris Copeland,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,73,.521,3,8,.375,21,26,.808,6,16,22,22,8,2,11,29,100,nan,0
J.R. Smith,39:25,7,12,.583,4,8,.500,0,0,nan,0,2,2,1,0,0,0,3,18,+15,1
Matthew Dellavedova,38:30,2,6,.333,1,4,.250,2,3,.667,0,1,1,13,0,0,3,2,7,+16,1
LeBron James,34:59,9,13,.692,1,1,1.000,8,9,.889,3,6,9,6,0,0,4,3,27,+13,1
Kevin Love,34:23,7,15,.467,3,5,.600,5,5,1.000,5,10,15,1,1,1,4,3,22,+15,1
Timofey Mozgov,11:15,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,1,2,2,+12,1
Tristan Thompson,25:38,5,7,.714,0,0,nan,2,3,.667,4,7,11,1,1,0,2,4,12,+2,1
Jared Cunningham,17:17,1,2,.500,0,1,.000,5,6,.833,0,3,3,4,0,0,2,2,7,-3,1
Richard Jefferson,16:18,1,5,.200,0,1,.000,0,0,nan,0,0,0,1,1,1,1,3,2,+5,1
James Jones,11:08,3,5,.600,2,4,.500,1,2,.500,0,0,0,1,0,0,0,0,9,-1,1
Anderson Varejao,11:07,4,4,1.000,0,0,nan,1,2,.500,1,1,2,1,0,0,0,2,9,+1,1
Mo Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Sasha Kaun,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Joe Harris,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,73,.521,3,8,.375,21,26,.808,6,16,22,22,8,2,11,29,100,nan,240,1
