Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,38:04,6,18,.333,0,3,.000,7,9,.778,3,5,8,7,2,0,5,5,19,-10,0
Dwyane Wade,36:09,7,15,.467,0,1,.000,2,3,.667,0,3,3,7,1,0,2,2,16,-8,0
Chris Bosh,34:30,10,16,.625,1,2,.500,3,3,1.000,2,5,7,1,2,0,3,0,24,-14,0
Mario Chalmers,26:51,2,7,.286,1,1,1.000,0,0,nan,0,2,2,3,2,1,4,5,5,-21,0
Shane Battier,16:06,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,1,1,0,1,0,-7,0
Ray Allen,21:42,2,5,.400,1,3,.333,1,1,1.000,0,1,1,5,0,1,3,1,6,-11,0
Michael Beasley,20:59,5,10,.500,1,1,1.000,0,0,nan,1,5,6,0,1,1,1,1,11,-4,0
Norris Cole,17:47,0,4,.000,0,1,.000,0,0,nan,0,1,1,2,0,0,1,1,0,-6,0
Chris Andersen,17:01,2,3,.667,0,0,nan,2,2,1.000,2,4,6,0,1,0,1,4,6,-13,0
Greg Oden,5:40,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,2,0,-2,0
Rashard Lewis,1:44,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-8,0
Udonis Haslem,1:44,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-8,0
Toney Douglas,1:43,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-8,0
Team Totals,240,34,79,.430,4,13,.308,15,18,.833,8,28,36,25,10,4,20,22,87,nan,0
Boris Diaw,36:55,5,5,1.000,2,2,1.000,4,5,.800,2,6,8,5,1,0,4,1,16,+23,1
Tim Duncan,33:20,9,13,.692,0,0,nan,5,5,1.000,2,9,11,2,0,1,3,4,23,+7,1
Tony Parker,31:18,6,14,.429,0,0,nan,5,6,.833,0,1,1,4,2,0,2,0,17,+11,1
Kawhi Leonard,30:22,4,13,.308,1,4,.250,2,2,1.000,0,5,5,0,5,0,1,4,11,+6,1
Danny Green,20:49,2,8,.250,2,6,.333,0,0,nan,0,3,3,3,1,3,3,2,6,+10,1
Marco Belinelli,22:17,3,5,.600,0,2,.000,2,2,1.000,0,2,2,3,0,0,1,2,8,-4,1
Manu Ginobili,19:57,3,6,.500,0,2,.000,0,0,nan,0,0,0,4,0,0,1,4,6,+10,1
Tiago Splitter,18:47,2,4,.500,0,0,nan,3,4,.750,0,2,2,4,0,1,1,0,7,+12,1
Patty Mills,17:25,3,6,.500,2,5,.400,1,2,.500,2,8,10,4,0,0,1,0,9,+15,1
Cory Joseph,3:38,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+6,1
Austin Daye,1:44,2,2,1.000,2,2,1.000,0,0,nan,0,1,1,1,0,0,0,0,6,+8,1
Matt Bonner,1:44,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,2,+8,1
Aron Baynes,1:44,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,+8,1
240,34,79,.430,4,13,.308,15,18,.833,8,28,36,25,10,4,20,22,87,nan,240,1
