Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Zach Randolph,36:53,7,15,.467,0,1,.000,12,20,.600,2,9,11,1,0,0,7,5,26,-20,0
Ime Udoka,26:35,2,10,.200,1,3,.333,0,0,nan,2,2,4,2,3,0,1,5,5,-9,0
Jarrett Jack,21:59,2,6,.333,0,2,.000,1,1,1.000,0,2,2,2,0,0,1,1,5,-19,0
Jamaal Magloire,16:31,0,4,.000,0,0,nan,0,0,nan,1,2,3,0,0,0,0,3,0,-18,0
Stephen Graham,14:17,2,3,.667,0,1,.000,0,0,nan,0,1,1,0,2,0,4,2,4,-14,0
Juan Dixon,30:08,4,8,.500,3,6,.500,3,4,.750,1,0,1,1,0,1,1,3,14,-1,0
Travis Outlaw,28:59,7,14,.500,0,1,.000,2,4,.500,2,0,2,0,0,2,3,3,16,+8,0
Sergio Rodriguez,26:01,1,5,.200,0,0,nan,0,0,nan,0,1,1,8,2,0,1,2,2,+6,0
LaMarcus Aldridge,22:43,5,5,1.000,0,0,nan,3,4,.750,3,5,8,1,3,0,0,5,13,+10,0
Martell Webster,15:54,0,4,.000,0,3,.000,2,2,1.000,1,2,3,0,1,0,1,2,2,-8,0
Team Totals,240,30,74,.405,4,17,.235,23,35,.657,12,24,36,15,11,3,19,31,87,nan,0
LeBron James,38:54,10,15,.667,3,6,.500,9,11,.818,0,7,7,7,2,1,4,2,32,+16,1
Drew Gooden,32:41,6,12,.500,0,0,nan,5,5,1.000,2,4,6,0,1,2,1,3,17,+20,1
Eric Snow,30:54,6,6,1.000,0,0,nan,1,2,.500,1,3,4,0,0,0,0,4,13,+20,1
Zydrunas Ilgauskas,24:05,1,7,.143,0,0,nan,5,6,.833,2,5,7,0,0,2,5,4,7,+20,1
Larry Hughes,14:14,2,4,.500,0,2,.000,1,4,.250,0,1,1,3,0,1,0,1,5,+6,1
Damon Jones,33:21,3,8,.375,0,5,.000,1,1,1.000,0,1,1,3,2,0,0,1,7,+13,1
Sasha Pavlovic,24:33,2,7,.286,1,3,.333,3,3,1.000,0,2,2,1,0,2,3,5,8,-12,1
Donyell Marshall,20:07,3,8,.375,0,2,.000,2,2,1.000,4,4,8,1,0,0,4,1,8,-11,1
Anderson Varejao,14:18,1,2,.500,0,0,nan,1,2,.500,1,1,2,0,2,0,2,5,3,-4,1
David Wesley,5:50,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,1,0,1,1,0,-2,1
Daniel Gibson,1:03,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,-1,1
240,30,74,.405,4,17,.235,23,35,.657,12,24,36,15,11,3,19,31,87,nan,240,1
