Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:59,10,18,.556,2,4,.500,3,3,1.000,1,7,8,9,0,1,3,1,25,-6,0
Mario Chalmers,36:10,7,12,.583,3,6,.500,2,4,.500,2,0,2,7,1,1,3,3,19,-6,0
Chris Bosh,33:53,5,10,.500,0,3,.000,2,2,1.000,0,6,6,3,1,1,2,2,12,-3,0
Udonis Haslem,17:24,1,2,.500,0,0,nan,1,2,.500,1,5,6,0,0,0,2,4,3,+3,0
Toney Douglas,13:52,1,3,.333,1,3,.333,0,0,nan,0,1,1,1,0,0,1,4,3,-1,0
Ray Allen,31:12,3,10,.300,2,9,.222,2,2,1.000,0,3,3,1,0,0,2,0,10,-10,0
Michael Beasley,18:02,8,12,.667,0,0,nan,0,0,nan,0,3,3,0,0,0,1,0,16,-7,0
Shane Battier,17:34,1,5,.200,0,1,.000,0,0,nan,1,1,2,2,0,0,0,2,2,-7,0
Chris Andersen,15:08,1,1,1.000,0,0,nan,3,4,.750,0,2,2,0,2,3,1,3,5,-10,0
Norris Cole,14:46,0,0,nan,0,0,nan,0,0,nan,0,0,0,4,0,0,0,0,0,-3,0
Rashard Lewis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,73,.507,8,26,.308,13,17,.765,5,28,33,27,4,6,15,19,95,nan,0
Al-Farouq Aminu,45:03,5,8,.625,0,2,.000,2,2,1.000,1,7,8,2,1,0,1,3,12,+8,1
Anthony Davis,39:27,13,22,.591,0,0,nan,4,5,.800,3,8,11,0,3,1,1,2,30,+7,1
Tyreke Evans,33:59,7,14,.500,0,0,nan,2,4,.500,3,1,4,8,2,0,0,2,16,-2,1
Luke Babbitt,27:41,4,10,.400,3,8,.375,0,0,nan,0,2,2,2,0,0,1,1,11,+4,1
Brian Roberts,24:47,3,7,.429,2,4,.500,0,0,nan,0,0,0,6,2,1,1,0,8,+1,1
Austin Rivers,23:13,3,6,.500,0,0,nan,3,4,.750,1,0,1,3,2,0,0,1,9,+9,1
Anthony Morrow,21:22,4,12,.333,2,3,.667,0,0,nan,0,4,4,2,0,0,2,2,10,+15,1
Alexis Ajinca,12:34,3,4,.750,0,0,nan,1,2,.500,1,3,4,0,0,0,0,2,7,+2,1
Greg Stiemsma,7:52,0,0,nan,0,0,nan,0,0,nan,1,1,2,0,2,1,0,1,0,+2,1
Jeff Withey,4:02,1,1,1.000,0,0,nan,0,0,nan,1,1,2,0,0,1,0,0,2,+4,1
Jason Smith,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Eric Gordon,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Darius Miller,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,73,.507,8,26,.308,13,17,.765,5,28,33,27,4,6,15,19,95,nan,240,1
