Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:17,10,21,.476,2,4,.500,7,8,.875,0,7,7,6,2,1,4,2,29,-22,0
Dwyane Wade,33:51,3,11,.273,1,2,.500,3,5,.600,0,2,2,1,2,1,2,1,10,-8,0
Chris Bosh,31:02,1,8,.125,1,1,1.000,2,2,1.000,1,3,4,0,0,1,3,2,5,-9,0
Mario Chalmers,21:06,3,8,.375,2,3,.667,2,2,1.000,2,0,2,0,1,0,2,2,10,-17,0
Udonis Haslem,16:02,0,2,.000,0,0,nan,0,0,nan,0,2,2,0,1,0,1,4,0,-10,0
Joel Anthony,28:48,1,5,.200,0,0,nan,0,0,nan,5,3,8,0,1,3,0,5,2,-2,0
Norris Cole,28:00,4,7,.571,1,2,.500,0,0,nan,0,2,2,2,0,0,0,2,9,+2,0
Ray Allen,21:24,2,8,.250,1,4,.250,1,2,.500,1,1,2,1,2,0,0,1,6,+3,0
Mike Miller,12:00,2,2,1.000,2,2,1.000,0,0,nan,0,3,3,0,1,0,1,0,6,-1,0
Shane Battier,4:26,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,-5,0
Rashard Lewis,1:06,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-1,0
Team Totals,240,26,72,.361,10,18,.556,15,19,.789,9,24,33,10,10,6,13,21,77,nan,0
Paul George,43:16,11,19,.579,3,5,.600,3,4,.750,0,8,8,5,3,0,6,4,28,+12,1
George Hill,42:38,6,12,.500,2,4,.500,2,2,1.000,1,1,2,6,0,0,2,3,16,+16,1
Roy Hibbert,41:32,11,20,.550,0,0,nan,2,4,.500,5,6,11,0,0,1,2,6,24,+12,1
Lance Stephenson,40:01,1,4,.250,0,1,.000,2,2,1.000,1,11,12,4,1,0,4,4,4,+18,1
David West,35:46,5,14,.357,0,0,nan,1,2,.500,5,9,14,4,1,2,2,1,11,+18,1
Tyler Hansbrough,12:15,1,2,.500,0,0,nan,1,4,.250,2,2,4,0,0,0,0,1,3,-4,1
D.J. Augustin,10:05,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,-8,1
Sam Young,7:18,1,2,.500,1,1,1.000,0,0,nan,0,1,1,0,0,0,0,0,3,+3,1
Ian Mahinmi,6:28,0,0,nan,0,0,nan,0,0,nan,1,0,1,0,0,0,2,0,0,+2,1
Orlando Johnson,0:42,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+1,1
240,26,72,.361,10,18,.556,15,19,.789,9,24,33,10,10,6,13,21,77,nan,240,1
