Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Taj Gibson,31:49,3,7,.429,0,0,nan,1,4,.250,3,5,8,1,0,0,0,3,7,-17,0
Pau Gasol,30:52,6,13,.462,0,1,.000,2,4,.500,3,6,9,4,0,1,1,3,14,-14,0
Derrick Rose,30:21,11,19,.579,2,3,.667,4,4,1.000,0,7,7,2,1,0,3,0,28,-15,0
E'Twaun Moore,21:47,2,7,.286,0,2,.000,1,2,.500,0,1,1,0,0,1,1,1,5,-11,0
Mike Dunleavy,17:17,2,9,.222,1,3,.333,0,0,nan,0,1,1,0,0,0,1,3,5,-14,0
Tony Snell,33:25,4,9,.444,1,2,.500,0,0,nan,1,6,7,2,0,1,1,1,9,+6,0
Bobby Portis,26:00,6,16,.375,1,1,1.000,0,0,nan,7,3,10,1,0,0,2,3,13,-1,0
Doug McDermott,23:50,1,6,.167,1,5,.200,0,0,nan,0,1,1,0,1,1,1,3,3,-1,0
Aaron Brooks,17:39,2,5,.400,2,3,.667,2,4,.500,0,1,1,1,1,0,2,2,8,+4,0
Cameron Bairstow,3:30,0,1,.000,0,0,nan,2,2,1.000,0,0,0,0,0,0,1,0,2,+4,0
Cristiano Felicio,3:30,0,1,.000,0,1,.000,1,2,.500,1,3,4,1,1,0,0,0,1,+4,0
Jimmy Butler,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,37,93,.398,8,21,.381,13,22,.591,15,34,49,12,4,4,13,19,95,nan,0
LeBron James,34:37,11,19,.579,0,2,.000,3,3,1.000,2,7,9,9,0,1,2,3,25,+13,1
Kyrie Irving,31:26,6,18,.333,1,3,.333,6,6,1.000,1,0,1,4,2,0,2,3,19,+13,1
Tristan Thompson,30:48,8,10,.800,0,0,nan,0,1,.000,1,9,10,0,3,2,0,3,16,+14,1
Kevin Love,29:31,5,10,.500,2,6,.333,3,4,.750,1,13,14,2,0,1,0,2,15,+15,1
J.R. Smith,28:52,1,9,.111,1,5,.200,0,0,nan,0,2,2,4,0,0,1,1,3,+10,1
Timofey Mozgov,25:50,5,8,.625,0,0,nan,1,1,1.000,4,3,7,0,0,4,0,2,11,-3,1
Iman Shumpert,25:33,2,6,.333,1,2,.500,0,0,nan,1,6,7,1,2,0,2,3,5,+3,1
Matthew Dellavedova,16:34,2,7,.286,1,3,.333,2,2,1.000,1,0,1,1,0,0,2,2,7,-2,1
Richard Jefferson,14:14,2,4,.500,1,3,.333,0,0,nan,0,1,1,0,1,0,1,2,5,-1,1
Sasha Kaun,2:35,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-7,1
Mo Williams,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,37,93,.398,8,21,.381,13,22,.591,15,34,49,12,4,4,13,19,95,nan,240,1
