Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Blake Griffin,30:32,4,14,.286,0,1,.000,5,8,.625,2,3,5,11,1,0,3,0,13,+19,0
DeAndre Jordan,30:06,4,8,.500,0,0,nan,1,3,.333,8,7,15,0,0,1,0,1,9,+16,0
Luc Mbah a Moute,29:40,3,7,.429,0,2,.000,0,0,nan,0,3,3,1,5,0,2,4,6,+21,0
J.J. Redick,25:06,9,13,.692,4,6,.667,1,2,.500,0,2,2,1,0,0,2,1,23,+18,0
Chris Paul,24:52,5,11,.455,3,7,.429,3,3,1.000,2,4,6,9,1,0,0,4,16,+15,0
Austin Rivers,23:08,4,8,.500,2,4,.500,2,2,1.000,1,3,4,7,0,0,1,5,12,+4,0
Jamal Crawford,20:41,4,9,.444,2,5,.400,2,4,.500,0,0,0,2,0,0,1,2,12,+6,0
Raymond Felton,19:17,3,7,.429,1,2,.500,0,0,nan,0,3,3,1,0,1,0,3,7,+1,0
Marreese Speights,16:26,4,7,.571,0,1,.000,0,0,nan,1,3,4,0,0,1,1,4,8,+1,0
Paul Pierce,14:58,1,2,.500,0,1,.000,2,2,1.000,0,4,4,1,0,0,1,5,4,-2,0
Alan Anderson,5:13,1,3,.333,1,2,.500,0,0,nan,0,1,1,0,0,0,0,3,3,-4,0
Wesley Johnson,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Brandon Bass,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,42,89,.472,13,31,.419,16,24,.667,14,33,47,33,7,3,11,32,113,nan,0
Tristan Thompson,34:28,1,3,.333,0,0,nan,1,2,.500,4,4,8,0,1,1,1,3,3,-20,1
Kyrie Irving,33:55,8,19,.421,1,4,.250,11,12,.917,0,2,2,2,0,0,4,2,28,-18,1
LeBron James,33:37,5,14,.357,0,2,.000,6,11,.545,1,4,5,5,2,0,5,2,16,-20,1
Kevin Love,24:30,7,11,.636,2,5,.400,0,0,nan,0,4,4,0,0,0,3,3,16,-6,1
J.R. Smith,23:39,1,3,.333,1,3,.333,0,0,nan,0,2,2,1,1,1,1,5,3,-13,1
Richard Jefferson,22:14,4,6,.667,4,6,.667,0,0,nan,0,4,4,0,0,0,0,1,12,-7,1
Iman Shumpert,20:17,1,4,.250,0,2,.000,2,2,1.000,0,2,2,0,0,1,0,1,4,-11,1
Channing Frye,15:14,0,2,.000,0,1,.000,5,6,.833,0,5,5,0,0,0,1,4,5,-5,1
Kay Felder,11:23,0,3,.000,0,0,nan,2,2,1.000,0,1,1,1,0,0,2,1,2,+2,1
Chris Andersen,7:36,0,0,nan,0,0,nan,2,4,.500,0,1,1,0,0,0,0,2,2,-2,1
James Jones,7:10,0,1,.000,0,0,nan,0,0,nan,1,0,1,2,0,0,1,0,0,+1,1
Jordan McRae,5:57,1,3,.333,1,1,1.000,0,0,nan,0,1,1,1,1,0,0,0,3,+4,1
DeAndre Liggins,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,42,89,.472,13,31,.419,16,24,.667,14,33,47,33,7,3,11,32,113,nan,240,1
