Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Allen Iverson,46:09,7,13,.538,0,2,.000,4,6,.667,0,4,4,12,0,0,2,1,18,+14,0
Carmelo Anthony,39:16,12,19,.632,0,0,nan,3,6,.500,0,5,5,2,0,0,1,4,27,+6,0
Marcus Camby,34:33,1,3,.333,0,0,nan,2,2,1.000,0,6,6,6,1,2,3,2,4,-8,0
Nene Hilario,31:56,9,12,.750,0,0,nan,3,7,.429,0,9,9,0,2,1,2,1,21,+14,0
Steve Blake,31:04,3,6,.500,0,2,.000,1,2,.500,1,2,3,4,0,0,3,1,7,+5,0
Linas Kleiza,26:11,6,10,.600,2,4,.500,0,0,nan,0,1,1,1,0,0,0,1,14,+2,0
J.R. Smith,23:43,5,9,.556,3,6,.500,0,0,nan,1,4,5,4,3,0,0,0,13,+17,0
Reggie Evans,7:08,0,0,nan,0,0,nan,1,2,.500,0,4,4,0,1,0,1,0,1,+10,0
Team Totals,240,43,72,.597,5,14,.357,14,25,.560,2,35,37,29,7,3,12,10,105,nan,0
Larry Hughes,41:24,7,15,.467,0,5,.000,3,4,.750,0,5,5,2,2,1,2,1,17,+1,1
LeBron James,40:49,8,19,.421,1,6,.167,1,1,1.000,0,3,3,8,1,0,5,4,18,-13,1
Zydrunas Ilgauskas,32:50,8,16,.500,0,0,nan,2,2,1.000,3,6,9,3,0,1,4,3,18,-5,1
Sasha Pavlovic,28:54,4,11,.364,1,4,.250,0,0,nan,0,3,3,4,3,0,0,1,9,-7,1
Drew Gooden,26:57,6,11,.545,0,0,nan,0,0,nan,4,6,10,3,0,0,0,1,12,-3,1
Anderson Varejao,21:47,2,2,1.000,0,0,nan,0,0,nan,1,3,4,0,1,0,0,2,4,-11,1
Eric Snow,17:26,3,6,.500,0,0,nan,0,0,nan,0,1,1,4,0,0,0,3,6,-4,1
Daniel Gibson,13:32,1,4,.250,1,4,.250,0,0,nan,2,0,2,0,0,0,0,1,3,-5,1
Ira Newble,10:33,1,4,.250,0,0,nan,0,0,nan,1,1,2,0,0,0,0,1,2,-11,1
Donyell Marshall,5:48,1,3,.333,0,1,.000,2,3,.667,0,0,0,0,0,0,1,0,4,-2,1
240,43,72,.597,5,14,.357,14,25,.560,2,35,37,29,7,3,12,10,105,nan,240,1
