Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,41:58,9,17,.529,1,3,.333,9,11,.818,1,5,6,3,1,1,3,4,28,-9,0
Dwyane Wade,41:15,7,16,.438,0,0,nan,3,6,.500,2,4,6,5,2,2,1,2,17,-6,0
Chris Bosh,32:32,5,11,.455,0,0,nan,3,4,.750,1,1,2,0,0,0,2,4,13,-14,0
Udonis Haslem,23:20,2,4,.500,0,0,nan,0,0,nan,1,2,3,2,0,0,0,3,4,-9,0
Mario Chalmers,20:58,2,5,.400,1,2,.500,2,2,1.000,0,0,0,4,0,0,1,2,7,-13,0
Shane Battier,27:48,4,9,.444,3,8,.375,0,0,nan,0,2,2,1,0,2,1,1,11,-3,0
Ray Allen,27:02,0,4,.000,0,1,.000,0,0,nan,0,2,2,5,3,0,0,0,0,0,0
Chris Andersen,12:20,4,4,1.000,0,0,nan,1,1,1.000,1,2,3,1,1,1,1,4,9,0,0
Norris Cole,11:07,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,1,0,0,-3,0
Rashard Lewis,1:40,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,2,0,-8,0
Team Totals,240,33,70,.471,5,14,.357,18,24,.750,6,19,25,21,7,6,11,22,89,nan,0
Paul George,41:07,6,11,.545,1,6,.167,2,4,.500,0,6,6,6,2,0,3,4,15,+10,1
Lance Stephenson,39:19,6,11,.545,2,3,.667,1,2,.500,0,3,3,4,1,0,3,1,15,+11,1
David West,35:55,12,15,.800,0,0,nan,6,6,1.000,2,5,7,5,0,0,0,0,30,+9,1
George Hill,35:18,4,9,.444,2,4,.500,2,3,.667,0,2,2,4,0,0,1,2,12,+6,1
Roy Hibbert,29:59,3,8,.375,0,0,nan,1,2,.500,3,3,6,0,0,2,2,5,7,+10,1
Ian Mahinmi,18:01,2,4,.500,0,0,nan,0,0,nan,1,2,3,0,1,1,2,3,4,+3,1
D.J. Augustin,12:42,1,2,.500,1,2,.500,1,1,1.000,0,1,1,0,0,0,0,0,4,+7,1
Tyler Hansbrough,12:05,4,8,.500,0,1,.000,3,4,.750,1,2,3,1,0,0,0,3,11,+4,1
Sam Young,11:21,0,1,.000,0,0,nan,0,0,nan,1,1,2,1,1,0,0,2,0,+1,1
Orlando Johnson,4:13,1,1,1.000,1,1,1.000,1,2,.500,0,1,1,0,0,0,1,2,4,+4,1
240,33,70,.471,5,14,.357,18,24,.750,6,19,25,21,7,6,11,22,89,nan,240,1
