Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Tony Parker,32:37,7,16,.438,2,2,1.000,2,5,.400,0,1,1,5,0,0,1,3,18,-14,0
Manu Ginobili,30:47,4,9,.444,0,3,.000,4,6,.667,1,5,6,5,1,1,3,3,12,-21,0
Tim Duncan,30:29,6,11,.545,0,0,nan,2,4,.500,2,4,6,1,1,0,1,4,14,-4,0
Richard Jefferson,28:36,2,7,.286,1,4,.250,0,0,nan,0,5,5,1,0,0,2,2,5,-9,0
Antonio McDyess,28:20,5,8,.625,0,0,nan,0,0,nan,2,3,5,1,1,1,1,3,10,-15,0
George Hill,29:46,1,6,.167,0,3,.000,0,0,nan,0,0,0,3,1,0,1,1,2,-30,0
Gary Neal,19:20,2,13,.154,2,7,.286,2,2,1.000,0,1,1,1,0,0,1,1,8,-11,0
DeJuan Blair,16:25,2,4,.500,0,0,nan,0,0,nan,1,4,5,0,1,0,0,2,4,-22,0
Matt Bonner,7:33,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,2,0,-9,0
Steve Novak,7:13,1,1,1.000,1,1,1.000,0,0,nan,0,1,1,0,0,0,1,0,3,-5,0
James Anderson,5:08,0,3,.000,0,1,.000,2,2,1.000,0,1,1,0,0,0,0,0,2,-4,0
Tiago Splitter,3:46,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,2,-6,0
Team Totals,240,31,81,.383,6,22,.273,12,19,.632,7,26,33,17,5,2,11,21,80,nan,0
LeBron James,41:31,8,19,.421,0,1,.000,5,5,1.000,0,6,6,8,0,2,2,3,21,+22,1
Dwyane Wade,39:21,11,23,.478,0,1,.000,7,7,1.000,3,6,9,4,2,2,3,3,29,+27,1
Chris Bosh,35:40,10,16,.625,0,0,nan,10,10,1.000,2,10,12,1,2,0,2,0,30,+30,1
Mario Chalmers,30:03,4,4,1.000,2,2,1.000,1,2,.500,0,2,2,5,3,0,2,4,11,+22,1
Erick Dampier,14:48,1,1,1.000,0,0,nan,0,0,nan,1,3,4,0,0,0,0,1,2,+2,1
Mike Miller,20:35,1,3,.333,0,2,.000,0,0,nan,1,2,3,6,1,0,1,2,2,+9,1
Jamaal Magloire,20:10,2,3,.667,0,0,nan,0,0,nan,1,6,7,1,0,1,0,4,4,+17,1
Joel Anthony,13:02,2,3,.667,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,4,+11,1
Juwan Howard,12:20,2,3,.667,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,4,0,1
Mike Bibby,9:47,0,2,.000,0,2,.000,0,0,nan,0,2,2,0,1,0,1,4,0,+8,1
James Jones,2:43,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,+2,1
240,31,81,.383,6,22,.273,12,19,.632,7,26,33,17,5,2,11,21,80,nan,240,1
