Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Harrison Barnes,36:12,10,19,.526,5,10,.500,5,5,1.000,0,3,3,5,0,0,1,0,30,0,0
Dennis Smith,32:41,6,17,.353,2,6,.333,0,0,nan,1,3,4,6,0,0,7,3,14,-1,0
Dorian Finney-Smith,29:55,2,7,.286,1,5,.200,0,0,nan,1,3,4,0,1,1,0,3,5,-7,0
Dwight Powell,22:36,1,1,1.000,1,1,1.000,3,4,.750,0,3,3,0,0,1,2,4,6,-5,0
Dirk Nowitzki,21:13,4,8,.500,1,4,.250,0,0,nan,0,7,7,1,0,0,0,1,9,+2,0
Maxi Kleber,26:35,1,3,.333,0,1,.000,0,0,nan,0,3,3,0,1,0,1,3,2,-9,0
Doug McDermott,20:28,4,7,.571,1,2,.500,0,0,nan,0,2,2,0,0,0,1,2,9,-14,0
Yogi Ferrell,17:51,3,10,.300,2,6,.333,0,0,nan,0,2,2,1,1,0,0,1,8,-10,0
Nerlens Noel,16:56,0,2,.000,0,0,nan,0,0,nan,2,5,7,2,1,1,3,2,0,-7,0
Aaron Harrison,15:33,1,5,.200,0,2,.000,2,2,1.000,0,3,3,0,1,0,0,1,4,-4,0
Kyle Collinsworth,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Johnathan Motley,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,32,79,.405,13,37,.351,10,11,.909,4,34,38,15,5,3,15,20,87,nan,0
LeBron James,38:32,5,21,.238,2,3,.667,4,4,1.000,3,10,13,12,0,0,2,1,16,+7,1
Kevin Love,36:09,4,13,.308,2,4,.500,3,5,.600,1,12,13,0,1,1,2,1,13,+13,1
Rodney Hood,24:25,4,9,.444,1,3,.333,0,0,nan,0,2,2,2,1,0,1,0,9,-6,1
Jose Calderon,21:56,3,6,.500,2,5,.400,0,0,nan,0,1,1,2,0,0,1,3,8,-3,1
Larry Nance,21:46,3,3,1.000,0,0,nan,1,3,.333,2,4,6,1,1,0,1,2,7,+5,1
J.R. Smith,26:14,6,11,.545,3,6,.500,0,0,nan,1,3,4,1,0,0,1,1,15,+16,1
Jordan Clarkson,25:10,5,9,.556,0,2,.000,6,7,.857,0,1,1,1,3,0,1,1,16,+16,1
Tristan Thompson,19:40,1,5,.200,0,0,nan,2,2,1.000,2,5,7,1,0,0,1,1,4,0,1
Jeff Green,17:27,2,4,.500,0,0,nan,0,0,nan,1,2,3,0,0,0,1,0,4,+5,1
Cedi Osman,7:10,2,3,.667,1,2,.500,1,2,.500,0,0,0,1,1,0,0,1,6,+6,1
London Perrantes,0:46,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,0,0,0,-2,1
Ante Zizic,0:46,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-2,1
John Holland,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,32,79,.405,13,37,.351,10,11,.909,4,34,38,15,5,3,15,20,87,nan,240,1
