Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Paul George,39:40,7,17,.412,3,8,.375,5,7,.714,2,3,5,5,2,0,4,2,22,-14,0
Lance Stephenson,34:55,4,7,.571,1,1,1.000,2,2,1.000,0,4,4,3,1,0,4,3,11,-20,0
Roy Hibbert,33:45,2,7,.286,0,0,nan,1,2,.500,0,1,1,2,0,2,0,2,5,-16,0
George Hill,32:44,0,0,nan,0,0,nan,0,0,nan,0,0,0,4,0,0,2,1,0,-16,0
David West,25:48,7,13,.538,0,0,nan,4,4,1.000,1,7,8,1,0,1,1,6,18,-16,0
C.J. Watson,19:19,3,5,.600,2,2,1.000,2,2,1.000,0,1,1,1,2,0,1,2,10,+4,0
Luis Scola,18:51,5,8,.625,0,0,nan,2,2,1.000,1,4,5,1,0,0,2,3,12,+2,0
Evan Turner,16:16,1,5,.200,1,1,1.000,0,0,nan,0,2,2,2,0,0,1,1,3,+4,0
Ian Mahinmi,13:42,1,1,1.000,0,0,nan,0,0,nan,1,4,5,1,0,0,1,3,2,+1,0
Chris Copeland,3:21,1,2,.500,1,2,.500,0,0,nan,0,0,0,0,0,0,0,0,3,+2,0
Lavoy Allen,0:33,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+3,0
Donald Sloan,0:33,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+3,0
Rasual Butler,0:33,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+3,0
Team Totals,240,31,65,.477,8,14,.571,16,19,.842,5,26,31,20,5,3,16,23,86,nan,0
Chris Bosh,36:55,4,9,.444,0,2,.000,2,2,1.000,1,4,5,0,0,2,0,1,10,+16,1
LeBron James,34:52,11,20,.550,2,4,.500,12,13,.923,1,5,6,1,1,1,2,1,36,+13,1
Udonis Haslem,31:16,5,7,.714,0,0,nan,1,4,.250,4,5,9,0,1,0,1,2,11,+24,1
Mario Chalmers,28:41,6,14,.429,1,2,.500,0,0,nan,2,3,5,5,2,0,1,5,13,+24,1
Toney Douglas,15:11,3,3,1.000,1,1,1.000,0,0,nan,0,1,1,3,1,0,0,2,7,+9,1
Ray Allen,28:34,3,7,.429,1,3,.333,3,3,1.000,0,4,4,2,2,0,2,2,10,+2,1
Norris Cole,23:01,1,3,.333,1,2,.500,0,0,nan,0,1,1,2,2,0,0,3,3,-8,1
Rashard Lewis,20:25,1,8,.125,0,2,.000,1,2,.500,1,2,3,1,1,0,1,1,3,-5,1
Chris Andersen,16:11,1,4,.250,0,0,nan,3,4,.750,2,4,6,0,0,1,2,4,5,-9,1
Shane Battier,3:15,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,+3,1
Justin Hamilton,0:33,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,1
Michael Beasley,0:33,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,1
James Jones,0:33,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,1
240,31,65,.477,8,14,.571,16,19,.842,5,26,31,20,5,3,16,23,86,nan,240,1
