Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Chris Bosh,31:39,4,14,.286,0,1,.000,6,9,.667,6,10,16,1,0,2,1,1,14,+22,0
LeBron James,30:26,6,15,.400,1,3,.333,10,12,.833,3,10,13,6,1,0,2,1,23,+26,0
Mario Chalmers,26:54,6,7,.857,2,2,1.000,1,1,1.000,0,1,1,2,1,0,1,2,15,+20,0
Dwyane Wade,23:56,7,14,.500,0,0,nan,7,7,1.000,2,3,5,3,2,1,0,0,21,+24,0
Joel Anthony,18:29,2,2,1.000,0,0,nan,0,0,nan,1,3,4,0,0,0,0,1,4,+13,0
Shane Battier,24:04,3,4,.750,1,2,.500,0,0,nan,0,1,1,1,0,1,1,2,7,-4,0
Udonis Haslem,21:08,2,5,.400,0,0,nan,0,0,nan,1,6,7,0,0,1,0,2,4,+10,0
Norris Cole,21:07,4,11,.364,0,1,.000,2,2,1.000,0,0,0,2,2,0,2,3,10,0,0
Mike Miller,20:54,1,3,.333,1,2,.500,0,0,nan,0,2,2,1,0,0,1,0,3,+8,0
Dexter Pittman,6:27,1,4,.250,0,0,nan,0,0,nan,0,1,1,0,0,0,1,1,2,+1,0
Juwan Howard,6:04,2,2,1.000,0,0,nan,0,0,nan,0,1,1,2,0,0,0,0,4,-8,0
James Jones,6:04,0,1,.000,0,1,.000,0,0,nan,0,1,1,0,0,1,0,1,0,-8,0
Eddy Curry,2:49,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,0
Team Totals,240,38,83,.458,5,12,.417,26,31,.839,13,39,52,18,6,6,9,14,107,nan,0
Josh Smith,34:14,4,12,.333,0,1,.000,0,0,nan,2,5,7,7,0,2,0,5,8,-27,1
Zaza Pachulia,30:16,4,4,1.000,0,0,nan,0,0,nan,4,5,9,2,1,1,1,3,8,-24,1
Joe Johnson,29:36,5,13,.385,0,4,.000,2,2,1.000,0,0,0,5,0,0,1,1,12,-27,1
Jeff Teague,19:55,2,7,.286,2,4,.500,0,0,nan,0,1,1,2,0,1,1,2,6,-19,1
Marvin Williams,17:57,2,9,.222,2,5,.400,0,0,nan,0,3,3,0,0,0,2,1,6,-19,1
Willie Green,25:57,7,12,.583,3,3,1.000,0,0,nan,1,2,3,3,0,0,1,3,17,+7,1
Kirk Hinrich,19:27,2,7,.286,0,4,.000,2,3,.667,0,1,1,1,0,0,1,1,6,-6,1
Vladimir Radmanovic,14:58,2,3,.667,2,3,.667,0,0,nan,0,3,3,0,0,0,1,1,6,+10,1
Jannero Pargo,13:08,1,4,.250,1,2,.500,0,0,nan,0,2,2,5,1,0,3,0,3,+8,1
Ivan Johnson,10:07,2,6,.333,0,0,nan,2,2,1.000,1,1,2,0,2,0,1,1,6,-10,1
Tracy McGrady,9:43,1,4,.250,0,0,nan,0,0,nan,0,1,1,1,0,0,1,1,2,-6,1
Jerry Stackhouse,8:38,3,8,.375,1,1,1.000,0,0,nan,2,0,2,0,0,0,0,0,7,+5,1
Erick Dampier,6:04,0,1,.000,0,0,nan,0,0,nan,2,2,4,0,0,0,0,0,0,+8,1
240,38,83,.458,5,12,.417,26,31,.839,13,39,52,18,6,6,9,14,107,nan,240,1
