Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:00,11,22,.500,0,5,.000,10,12,.833,1,5,6,10,2,2,4,2,32,+9,0
Zydrunas Ilgauskas,38:00,7,13,.538,1,1,1.000,7,10,.700,4,8,12,1,1,2,3,2,22,+6,0
Carlos Boozer,36:00,4,9,.444,0,0,nan,3,3,1.000,0,8,8,1,1,1,5,3,11,-2,0
Ira Newble,32:00,2,5,.400,0,0,nan,1,1,1.000,0,3,3,3,0,1,0,4,5,+2,0
Kedrick Brown,22:00,3,5,.600,2,2,1.000,0,0,nan,0,1,1,1,0,0,1,0,8,-5,0
Kevin Ollie,26:00,2,7,.286,0,0,nan,2,4,.500,1,6,7,5,1,0,1,1,6,+9,0
Tony Battie,22:00,1,6,.167,0,0,nan,1,2,.500,2,8,10,1,0,0,1,5,3,+12,0
Eric Williams,18:00,3,5,.600,0,0,nan,2,3,.667,1,2,3,2,1,0,0,1,8,+6,0
J.R. Bremer,4:00,0,1,.000,0,1,.000,0,0,nan,0,1,1,2,0,0,0,0,0,+3,0
Team Totals,240,33,73,.452,3,9,.333,26,35,.743,9,42,51,26,6,6,15,18,95,nan,0
Kirk Hinrich,43:00,4,12,.333,0,4,.000,2,2,1.000,0,2,2,10,1,0,4,4,10,-8,1
Jamal Crawford,39:00,7,27,.259,2,12,.167,0,0,nan,0,7,7,6,0,0,1,1,16,+1,1
Antonio Davis,33:00,4,8,.500,0,0,nan,3,3,1.000,2,3,5,1,0,2,2,4,11,-4,1
Corie Blount,30:00,6,11,.545,0,0,nan,1,2,.500,4,7,11,1,3,0,1,4,13,+1,1
Kendall Gill,29:00,5,11,.455,0,1,.000,4,5,.800,1,4,5,2,1,1,1,1,14,+5,1
Jerome Williams,29:00,2,5,.400,0,0,nan,2,3,.667,5,9,14,1,1,0,0,3,6,-12,1
Rick Brunson,18:00,1,5,.200,0,2,.000,4,4,1.000,0,1,1,4,4,1,1,2,6,-12,1
Marcus Fizer,9:00,2,7,.286,0,0,nan,2,2,1.000,1,0,1,0,0,0,0,1,6,-3,1
Linton Johnson,6:00,1,4,.250,0,1,.000,1,2,.500,2,1,3,0,1,0,0,1,3,-6,1
Eddie Robinson,4:00,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,2,-2,1
240,33,73,.452,3,9,.333,26,35,.743,9,42,51,26,6,6,15,18,95,nan,240,1
