Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Jeff McInnis,43:00,9,22,.409,3,12,.250,3,4,.750,0,0,0,3,0,0,0,1,24,+14,0
LeBron James,41:00,9,20,.450,0,1,.000,9,14,.643,1,7,8,5,5,0,3,2,27,+11,0
Drew Gooden,25:00,0,3,.000,0,0,nan,5,11,.455,1,3,4,0,2,1,1,6,5,+7,0
Zydrunas Ilgauskas,24:00,2,4,.500,0,0,nan,7,8,.875,0,2,2,0,1,3,6,6,11,+14,0
Ira Newble,22:00,1,3,.333,0,0,nan,0,0,nan,1,1,2,0,0,0,0,3,2,-2,0
Anderson Varejao,26:00,2,3,.667,0,0,nan,0,3,.000,4,10,14,0,2,2,0,2,4,+7,0
Robert Traylor,21:00,1,2,.500,0,0,nan,0,0,nan,0,7,7,0,0,1,1,1,2,-2,0
Eric Snow,20:00,2,6,.333,0,0,nan,3,3,1.000,1,2,3,2,0,0,0,2,7,+13,0
Lucious Harris,13:00,1,3,.333,0,1,.000,0,0,nan,1,0,1,0,0,0,0,0,2,+5,0
Sasha Pavlovic,5:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-2,0
Team Totals,240,27,66,.409,3,14,.214,27,43,.628,9,32,41,10,10,7,11,24,84,nan,0
Carlos Boozer,38:00,4,14,.286,0,0,nan,4,7,.571,4,12,16,1,0,1,2,4,12,-15,1
Matt Harpring,34:00,3,9,.333,0,0,nan,3,6,.500,4,6,10,0,1,0,3,3,9,-17,1
Gordan Giricek,27:00,4,10,.400,1,3,.333,3,3,1.000,0,2,2,3,0,0,2,3,12,-8,1
Keith McLeod,24:00,3,6,.500,0,0,nan,1,1,1.000,0,0,0,0,0,0,2,4,7,+3,1
Curtis Borchardt,19:00,3,3,1.000,0,0,nan,1,2,.500,1,1,2,0,0,0,1,5,7,+17,1
Mehmet Okur,35:00,4,8,.500,0,1,.000,4,4,1.000,2,5,7,1,0,0,2,6,12,-21,1
Raja Bell,24:00,4,13,.308,0,5,.000,2,5,.400,1,4,5,1,1,0,1,3,10,-8,1
Howard Eisley,20:00,0,2,.000,0,2,.000,0,0,nan,0,2,2,4,0,0,3,1,0,-5,1
Raul Lopez,13:00,0,3,.000,0,1,.000,0,0,nan,0,0,0,5,0,0,1,2,0,-3,1
Kirk Snyder,5:00,1,2,.500,0,0,nan,0,0,nan,1,0,1,0,0,0,2,2,2,-4,1
Kris Humphries,1:00,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
240,27,66,.409,3,14,.214,27,43,.628,9,32,41,10,10,7,11,24,84,nan,240,1
