Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Kyrie Irving,28:50,8,20,.400,2,6,.333,0,1,.000,1,4,5,8,0,0,3,3,18,-15,0
Tristan Thompson,26:17,2,4,.500,0,0,nan,3,4,.750,4,6,10,1,0,1,1,4,7,-2,0
Kevin Love,25:53,6,14,.429,3,6,.500,2,2,1.000,4,10,14,1,2,1,5,2,17,-1,0
Richard Jefferson,22:14,1,4,.250,0,2,.000,0,0,nan,1,1,2,1,1,0,1,3,2,-2,0
DeAndre Liggins,18:16,0,3,.000,0,2,.000,0,0,nan,0,1,1,1,0,0,1,2,0,+9,0
Iman Shumpert,32:46,4,10,.400,1,3,.333,2,2,1.000,0,1,1,2,3,0,4,0,11,-24,0
Mike Dunleavy,28:22,2,4,.500,1,1,1.000,1,2,.500,0,4,4,1,1,0,1,2,6,-14,0
Kay Felder,19:58,2,8,.250,0,1,.000,7,8,.875,0,3,3,2,1,0,1,0,11,-7,0
Channing Frye,17:50,4,8,.500,3,5,.600,0,0,nan,0,4,4,1,0,0,3,5,11,-18,0
James Jones,13:55,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,1,0,1,0,-9,0
Jordan McRae,5:39,1,2,.500,1,1,1.000,4,4,1.000,0,2,2,1,0,0,1,1,7,+3,0
J.R. Smith,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
LeBron James,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,30,79,.380,11,28,.393,19,23,.826,10,37,47,19,8,3,21,23,90,nan,0
Kentavious Caldwell-Pope,39:16,7,11,.636,4,6,.667,0,0,nan,0,3,3,3,3,1,1,2,18,+11,1
Marcus Morris,36:14,6,15,.400,3,6,.500,0,0,nan,0,4,4,2,3,0,1,2,15,+8,1
Reggie Jackson,30:20,5,9,.556,2,3,.667,1,1,1.000,0,1,1,6,1,0,6,4,13,+9,1
Andre Drummond,28:14,5,15,.333,0,1,.000,1,7,.143,7,10,17,4,0,2,1,1,11,0,1
Jon Leuer,27:58,5,11,.455,2,3,.667,1,1,1.000,1,4,5,1,2,0,0,3,13,+21,1
Tobias Harris,29:13,7,14,.500,3,6,.500,4,4,1.000,0,6,6,4,0,0,1,0,21,+17,1
Ish Smith,17:40,4,7,.571,1,1,1.000,0,0,nan,0,2,2,5,2,1,1,2,9,+7,1
Aron Baynes,11:53,1,1,1.000,0,0,nan,0,0,nan,1,3,4,0,0,0,1,3,2,+11,1
Stanley Johnson,11:51,1,4,.250,1,2,.500,0,0,nan,0,1,1,0,1,0,0,2,3,+5,1
Darrun Hilliard,2:27,0,2,.000,0,0,nan,1,2,.500,0,1,1,0,0,0,0,0,1,-3,1
Henry Ellenson,2:27,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-3,1
Michael Gbinije,2:27,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-3,1
Beno Udrih,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,30,79,.380,11,28,.393,19,23,.826,10,37,47,19,8,3,21,23,90,nan,240,1
