Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Emeka Okafor,36:35,2,6,.333,0,0,nan,3,4,.750,5,7,12,1,0,1,3,1,7,-7,0
Raymond Felton,33:33,1,10,.100,1,2,.500,2,3,.667,2,0,2,5,1,1,2,4,5,-11,0
Gerald Wallace,30:14,4,10,.400,0,1,.000,5,5,1.000,0,5,5,1,2,1,1,6,13,-11,0
Jason Richardson,29:00,8,18,.444,2,4,.500,6,6,1.000,1,3,4,4,1,1,2,4,24,+1,0
Sean May,15:11,0,6,.000,0,0,nan,2,2,1.000,2,1,3,0,0,0,0,0,2,-5,0
D.J. Augustin,25:09,3,8,.375,0,3,.000,6,6,1.000,0,0,0,2,0,0,4,4,12,-20,0
Adam Morrison,23:14,4,9,.444,0,2,.000,1,1,1.000,0,1,1,1,0,0,0,1,9,-13,0
Matt Carroll,12:59,0,2,.000,0,0,nan,0,0,nan,0,0,0,2,0,0,0,0,0,-11,0
Nazr Mohammed,12:37,2,3,.667,0,0,nan,0,0,nan,0,1,1,0,0,0,0,2,4,-6,0
Linton Johnson,9:50,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-2,0
Jared Dudley,8:27,1,1,1.000,0,0,nan,1,4,.250,3,1,4,0,0,0,0,1,3,-4,0
Alexis Ajinca,3:11,0,1,.000,0,0,nan,0,0,nan,1,1,2,0,2,0,1,0,0,+4,0
Team Totals,240,25,74,.338,3,12,.250,26,31,.839,14,20,34,16,6,4,13,24,79,nan,0
Mo Williams,32:37,7,14,.500,1,6,.167,2,2,1.000,2,2,4,7,1,0,1,4,17,+11,1
LeBron James,30:16,7,15,.467,0,2,.000,8,12,.667,2,7,9,9,0,1,5,3,22,+10,1
Zydrunas Ilgauskas,30:11,4,9,.444,0,1,.000,3,4,.750,0,3,3,0,2,2,1,2,11,+13,1
Delonte West,30:00,3,8,.375,2,6,.333,1,2,.500,1,5,6,2,2,1,1,2,9,0,1
Ben Wallace,24:18,1,2,.500,0,0,nan,0,0,nan,2,8,10,0,1,5,0,1,2,+11,1
Daniel Gibson,30:57,10,14,.714,4,6,.667,1,5,.200,3,1,4,2,0,0,2,2,25,+32,1
Anderson Varejao,20:34,1,2,.500,0,0,nan,0,0,nan,1,2,3,2,0,0,0,2,2,+12,1
Sasha Pavlovic,18:02,0,1,.000,0,0,nan,2,2,1.000,1,2,3,1,1,0,1,2,2,+7,1
J.J. Hickson,10:27,1,4,.250,0,0,nan,2,2,1.000,1,1,2,0,0,1,1,2,4,-2,1
Wally Szczerbiak,6:39,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,0,2,3,0,+1,1
Lorenzen Wright,3:11,1,2,.500,0,0,nan,0,0,nan,0,2,2,0,0,1,0,0,2,-4,1
Tarence Kinsey,2:48,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,-6,1
240,25,74,.338,3,12,.250,26,31,.839,14,20,34,16,6,4,13,24,79,nan,240,1
