Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Chris Bosh,40:52,7,17,.412,0,1,.000,0,1,.000,0,5,5,1,3,1,0,2,14,+8,0
Dwyane Wade,40:18,8,20,.400,1,4,.250,5,7,.714,4,8,12,10,0,0,4,4,22,+2,0
LeBron James,36:39,7,13,.538,0,3,.000,5,6,.833,1,7,8,9,0,0,3,3,19,+10,0
Mario Chalmers,27:10,3,5,.600,1,2,.500,0,0,nan,1,1,2,4,3,0,0,3,7,+7,0
Zydrunas Ilgauskas,16:57,6,7,.857,0,0,nan,1,1,1.000,1,2,3,0,0,1,0,3,13,+1,0
Joel Anthony,24:46,0,0,nan,0,0,nan,1,2,.500,0,1,1,0,0,0,0,2,1,+9,0
Eddie House,20:50,6,8,.750,4,5,.800,0,0,nan,0,0,0,0,2,0,0,2,16,+5,0
Mike Miller,19:07,4,4,1.000,3,3,1.000,2,2,1.000,0,2,2,0,0,0,0,4,13,+12,0
James Jones,7:08,1,3,.333,0,1,.000,0,0,nan,1,0,1,0,2,0,1,2,2,+4,0
Erick Dampier,6:13,1,1,1.000,0,0,nan,0,0,nan,1,1,2,0,2,1,0,0,2,+2,0
Team Totals,240,43,78,.551,9,19,.474,14,19,.737,9,27,36,24,12,3,8,25,109,nan,0
Stephen Jackson,44:38,7,17,.412,3,8,.375,8,8,1.000,0,3,3,5,2,0,2,3,25,-11,1
Gerald Wallace,42:39,9,19,.474,3,4,.750,4,5,.800,4,6,10,2,0,1,3,5,25,-5,1
D.J. Augustin,42:14,1,6,.167,1,4,.250,1,1,1.000,0,2,2,8,0,0,5,3,4,-2,1
Boris Diaw,38:29,5,10,.500,1,2,.500,3,3,1.000,3,6,9,4,1,1,2,3,14,-5,1
Kwame Brown,19:31,3,3,1.000,0,0,nan,0,0,nan,0,3,3,1,0,0,0,3,6,+6,1
Gerald Henderson,29:14,6,10,.600,0,1,.000,2,4,.500,1,1,2,1,1,3,2,3,14,-8,1
Derrick Brown,8:43,2,3,.667,0,0,nan,0,2,.000,1,0,1,0,0,0,0,0,4,-8,1
Nazr Mohammed,4:48,1,3,.333,0,0,nan,0,0,nan,1,0,1,0,0,0,0,2,2,-13,1
Dominic McGuire,3:58,0,1,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,0,0,-4,1
Shaun Livingston,3:34,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,0,0,0,0,-4,1
Sherron Collins,2:12,1,2,.500,1,1,1.000,0,0,nan,0,1,1,0,0,0,1,0,3,-6,1
240,43,78,.551,9,19,.474,14,19,.737,9,27,36,24,12,3,8,25,109,nan,240,1
