Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
DeSagana Diop,37:18,4,7,.571,0,0,nan,0,0,nan,2,9,11,1,0,4,3,2,8,+13,0
Dirk Nowitzki,37:11,6,15,.400,0,2,.000,3,5,.600,1,7,8,6,0,2,2,3,15,+20,0
Devin Harris,30:48,5,9,.556,1,2,.500,2,3,.667,0,2,2,5,3,0,6,2,13,+10,0
Jerry Stackhouse,29:40,6,11,.545,1,2,.500,4,4,1.000,1,2,3,4,1,1,1,3,17,+8,0
Eddie Jones,29:07,2,5,.400,1,4,.250,0,0,nan,0,6,6,1,1,0,1,0,5,+14,0
Jason Terry,30:36,7,12,.583,6,8,.750,4,4,1.000,1,1,2,4,0,0,1,1,24,+8,0
Trenton Hassell,24:33,2,5,.400,0,0,nan,0,0,nan,0,1,1,2,1,0,1,3,4,+9,0
Brandon Bass,16:29,1,4,.250,0,0,nan,4,4,1.000,0,3,3,0,0,1,1,3,6,-1,0
J.J. Barea,4:18,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+9,0
Team Totals,240,33,69,.478,9,18,.500,17,20,.850,5,31,36,23,6,8,16,17,92,nan,0
Drew Gooden,39:48,5,12,.417,0,0,nan,2,5,.400,4,6,10,2,1,0,2,4,12,-13,1
Larry Hughes,36:10,2,13,.154,0,2,.000,3,4,.750,0,3,3,2,7,0,0,2,7,-7,1
LeBron James,36:09,2,11,.182,0,2,.000,6,10,.600,1,4,5,4,1,0,5,4,10,-12,1
Zydrunas Ilgauskas,33:22,8,14,.571,0,0,nan,1,2,.500,7,11,18,0,0,0,4,2,17,-7,1
Daniel Gibson,33:08,3,6,.500,0,1,.000,2,2,1.000,1,1,2,4,0,1,1,3,8,-7,1
Devin Brown,17:26,2,5,.400,0,0,nan,1,2,.500,1,4,5,0,0,0,1,0,5,-10,1
Damon Jones,15:27,3,5,.600,2,4,.500,0,0,nan,0,1,1,0,1,0,0,0,8,-12,1
Donyell Marshall,12:14,2,5,.400,1,3,.333,0,0,nan,0,1,1,1,0,1,0,3,5,-6,1
Shannon Brown,5:40,0,5,.000,0,0,nan,0,0,nan,1,0,1,0,1,0,2,2,0,-6,1
Dwayne Jones,5:31,1,1,1.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,1,2,-3,1
Ira Newble,5:05,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-7,1
240,33,69,.478,9,18,.500,17,20,.850,5,31,36,23,6,8,16,17,92,nan,240,1
