Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dirk Nowitzki,44:19,9,24,.375,2,7,.286,3,3,1.000,0,9,9,6,1,1,4,3,23,+2,0
Jason Terry,43:08,8,16,.500,2,5,.400,3,3,1.000,1,3,4,5,0,1,3,2,21,+6,0
Josh Howard,39:43,2,9,.222,1,3,.333,2,2,1.000,0,6,6,1,0,0,3,3,7,+1,0
Devin Harris,37:47,8,11,.727,1,1,1.000,0,0,nan,0,7,7,6,1,0,2,4,17,+3,0
Erick Dampier,26:41,4,5,.800,0,0,nan,5,5,1.000,2,7,9,0,2,1,0,4,13,+14,0
Jerry Stackhouse,22:05,3,8,.375,0,0,nan,4,4,1.000,0,3,3,6,1,0,1,2,10,+10,0
Austin Croshere,15:19,1,3,.333,1,3,.333,0,0,nan,0,1,1,1,1,1,0,0,3,+15,0
DeSagana Diop,8:02,2,2,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,5,4,-9,0
Pops Mensah-Bonsu,2:56,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-2,0
Team Totals,240,37,78,.474,7,19,.368,17,17,1.000,3,36,39,25,6,4,14,24,98,nan,0
LeBron James,45:27,12,28,.429,1,6,.167,6,7,.857,0,6,6,4,2,3,6,3,31,-6,1
Sasha Pavlovic,39:26,5,8,.625,3,3,1.000,3,4,.750,0,4,4,1,3,0,0,2,16,-5,1
Larry Hughes,38:39,3,12,.250,0,1,.000,5,8,.625,0,3,3,7,1,0,1,1,11,-7,1
Drew Gooden,34:55,7,13,.538,0,0,nan,5,6,.833,4,4,8,1,2,0,2,2,19,-4,1
Zydrunas Ilgauskas,22:57,4,8,.500,0,0,nan,2,2,1.000,2,5,7,1,0,0,1,3,10,-3,1
Anderson Varejao,20:47,0,3,.000,0,0,nan,0,2,.000,3,3,6,0,0,2,2,3,0,-5,1
Daniel Gibson,17:55,0,2,.000,0,2,.000,0,0,nan,1,2,3,4,0,2,0,1,0,+7,1
Donyell Marshall,14:50,1,6,.167,1,2,.500,0,0,nan,0,2,2,0,0,0,0,1,3,-3,1
Eric Snow,5:04,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,1,0,0,0,-14,1
240,37,78,.474,7,19,.368,17,17,1.000,3,36,39,25,6,4,14,24,98,nan,240,1
