Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Samuel Dalembert,42:32,6,9,.667,0,0,nan,4,6,.667,7,12,19,0,0,3,4,4,16,+9,0
Reggie Evans,33:28,1,8,.125,0,0,nan,2,2,1.000,5,9,14,1,1,0,3,4,4,+2,0
Andre Iguodala,33:27,6,12,.500,2,5,.400,6,9,.667,0,2,2,2,4,0,4,4,20,-8,0
Andre Miller,32:41,7,14,.500,0,0,nan,6,6,1.000,0,2,2,5,1,0,1,2,20,+2,0
Willie Green,27:21,4,13,.308,1,2,.500,0,0,nan,0,1,1,1,0,0,1,2,9,+9,0
Kyle Korver,27:21,4,11,.364,2,5,.400,3,3,1.000,1,3,4,1,2,0,1,1,13,+7,0
Lou Williams,19:31,3,10,.300,0,2,.000,2,2,1.000,0,1,1,5,0,1,0,0,8,0,0
Jason Smith,13:01,0,5,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,1,0,-1,0
Thaddeus Young,10:38,1,1,1.000,0,0,nan,0,0,nan,0,1,1,0,1,1,1,2,2,+10,0
Team Totals,240,32,83,.386,5,14,.357,23,28,.821,14,31,45,15,9,5,15,20,92,nan,0
LeBron James,41:46,10,18,.556,0,1,.000,1,1,1.000,0,6,6,6,0,1,3,1,21,+5,1
Drew Gooden,34:35,8,11,.727,0,0,nan,5,6,.833,1,9,10,0,0,0,1,2,21,+7,1
Zydrunas Ilgauskas,31:48,5,11,.455,0,0,nan,2,2,1.000,3,6,9,2,0,4,4,5,12,-14,1
Sasha Pavlovic,22:53,2,9,.222,1,3,.333,0,0,nan,0,2,2,2,1,0,1,3,5,-2,1
Eric Snow,18:42,1,2,.500,0,0,nan,0,2,.000,0,0,0,6,0,0,1,3,2,-4,1
Larry Hughes,30:05,1,9,.111,0,2,.000,7,8,.875,1,3,4,4,0,0,4,3,9,-2,1
Anderson Varejao,25:59,1,2,.500,0,0,nan,2,2,1.000,3,3,6,0,1,2,1,3,4,-1,1
Shannon Brown,21:07,3,10,.300,1,3,.333,2,2,1.000,0,1,1,3,0,0,1,3,9,-2,1
Damon Jones,9:49,1,3,.333,1,3,.333,0,0,nan,0,1,1,0,0,0,2,0,3,-12,1
Ira Newble,3:16,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-5,1
240,32,83,.386,5,14,.357,23,28,.821,14,31,45,15,9,5,15,20,92,nan,240,1
