Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,39:35,12,20,.600,4,8,.500,4,5,.800,0,5,5,10,0,0,5,1,32,+11,0
Iman Shumpert,35:43,2,7,.286,1,6,.167,0,0,nan,1,8,9,2,0,0,0,3,5,+12,0
Kevin Love,35:29,7,16,.438,4,7,.571,5,6,.833,5,11,16,1,1,0,5,1,23,+7,0
Tristan Thompson,32:29,6,8,.750,0,0,nan,0,0,nan,4,1,5,1,0,0,1,3,12,-7,0
DeAndre Liggins,16:32,2,4,.500,0,1,.000,1,2,.500,0,3,3,0,1,0,0,3,5,+5,0
Kyle Korver,30:59,3,9,.333,2,5,.400,3,3,1.000,0,4,4,1,0,0,0,1,11,+2,0
Richard Jefferson,19:18,2,5,.400,1,4,.250,0,0,nan,1,2,3,0,0,0,1,3,5,-3,0
Channing Frye,15:31,5,9,.556,4,8,.500,0,2,.000,1,2,3,2,0,0,2,2,14,+14,0
Kay Felder,14:24,2,6,.333,0,1,.000,0,0,nan,0,1,1,3,1,0,1,2,4,-6,0
James Jones,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kyrie Irving,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Jordan McRae,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,41,84,.488,16,40,.400,13,18,.722,12,37,49,20,3,0,15,19,111,nan,0
Brandon Jennings,42:26,8,13,.615,6,8,.750,1,2,.500,0,5,5,10,2,0,1,4,23,-1,1
Carmelo Anthony,35:01,6,20,.300,1,6,.167,4,5,.800,2,4,6,2,2,1,2,4,17,-18,1
Courtney Lee,30:21,7,11,.636,3,5,.600,0,2,.000,2,2,4,0,0,1,2,1,17,-17,1
Kristaps Porzingis,29:20,3,10,.300,1,3,.333,2,5,.400,1,7,8,2,1,3,2,5,9,+12,1
Joakim Noah,6:10,2,2,1.000,0,0,nan,0,0,nan,2,0,2,0,0,0,0,0,4,-1,1
Willy Hernangomez,35:44,7,10,.700,0,1,.000,2,6,.333,3,2,5,5,0,2,2,1,16,-4,1
Justin Holiday,22:10,1,6,.167,0,4,.000,1,2,.500,0,2,2,3,2,0,1,3,3,+8,1
Mindaugas Kuzminskas,18:45,2,6,.333,1,4,.250,3,4,.750,1,5,6,0,1,0,0,0,8,+5,1
Kyle O'Quinn,12:34,3,6,.500,0,0,nan,1,2,.500,2,2,4,1,0,0,0,0,7,-9,1
Sasha Vujacic,5:34,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,0,-6,1
Ron Baker,1:55,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,1,0,0,1,0,-4,1
Maurice Ndour,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Marshall Plumlee,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,41,84,.488,16,40,.400,13,18,.722,12,37,49,20,3,0,15,19,111,nan,240,1
