Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Marc Gasol,40:47,12,23,.522,1,4,.250,2,3,.667,0,6,6,4,3,2,3,2,27,+8,0
Tyreke Evans,39:02,10,20,.500,5,7,.714,6,6,1.000,1,6,7,12,1,0,1,1,31,-5,0
JaMychal Green,31:45,7,13,.538,2,3,.667,0,0,nan,3,4,7,2,0,1,2,1,16,-14,0
Dillon Brooks,27:47,3,4,.750,1,1,1.000,2,2,1.000,0,5,5,2,0,0,3,3,9,-3,0
Ben McLemore,25:38,2,4,.500,1,2,.500,0,0,nan,0,2,2,5,0,0,1,4,5,-10,0
Jarell Martin,20:41,3,6,.500,1,2,.500,0,0,nan,0,4,4,1,0,0,1,4,7,-4,0
James Ennis,20:13,0,1,.000,0,0,nan,0,0,nan,2,0,2,1,0,0,1,1,0,-2,0
Andrew Harrison,18:16,4,6,.667,2,2,1.000,2,3,.667,0,1,1,2,2,0,0,0,12,+14,0
Mario Chalmers,15:52,2,7,.286,0,2,.000,0,0,nan,0,2,2,2,0,1,0,3,4,-9,0
Vince Hunter,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Ivan Rabb,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Deyonta Davis,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Kobi Simmons,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,43,84,.512,13,23,.565,12,14,.857,6,30,36,31,6,4,12,19,111,nan,0
LeBron James,39:09,13,22,.591,0,3,.000,8,8,1.000,0,2,2,12,0,1,5,1,34,-5,1
J.R. Smith,33:46,6,8,.750,4,5,.800,1,2,.500,0,5,5,2,3,0,2,1,17,+8,1
Kevin Love,30:04,7,12,.583,3,4,.750,3,3,1.000,0,11,11,2,0,0,1,2,20,+1,1
Jae Crowder,22:06,1,4,.250,1,4,.250,2,2,1.000,0,0,0,0,1,0,0,0,5,-1,1
Jose Calderon,13:41,0,1,.000,0,1,.000,0,0,nan,0,0,0,1,0,0,0,1,0,-13,1
Kyle Korver,32:28,3,7,.429,3,6,.500,0,0,nan,0,2,2,2,0,4,0,1,9,+16,1
Dwyane Wade,24:42,6,9,.667,0,0,nan,4,5,.800,0,2,2,4,1,2,2,2,16,+10,1
Jeff Green,24:20,3,6,.500,0,0,nan,3,3,1.000,1,3,4,1,3,0,0,1,9,+3,1
Channing Frye,13:41,3,5,.600,0,1,.000,0,0,nan,0,4,4,0,0,0,0,4,6,+1,1
Cedi Osman,6:03,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,+5,1
John Holland,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
London Perrantes,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,43,84,.512,13,23,.565,12,14,.857,6,30,36,31,6,4,12,19,111,nan,240,1
