Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,37:27,12,22,.545,1,7,.143,4,5,.800,1,7,8,6,2,1,6,1,29,-5,0
J.R. Smith,33:03,2,7,.286,2,7,.286,0,0,nan,0,2,2,0,0,0,1,2,6,-6,0
Kevin Love,29:25,6,16,.375,3,10,.300,5,6,.833,2,8,10,1,0,0,0,3,20,-10,0
Jae Crowder,21:08,1,3,.333,0,0,nan,0,0,nan,2,2,4,1,1,0,2,1,2,-10,0
Jose Calderon,18:51,0,1,.000,0,1,.000,0,0,nan,0,2,2,5,1,0,3,1,0,-6,0
Jeff Green,26:39,6,12,.500,4,4,1.000,6,6,1.000,2,3,5,0,1,2,1,1,22,+7,0
Dwyane Wade,25:02,3,9,.333,2,5,.400,1,2,.500,1,6,7,4,0,0,1,4,9,+6,0
Tristan Thompson,19:55,4,4,1.000,0,0,nan,3,5,.600,1,4,5,1,1,2,0,2,11,+5,0
Kyle Korver,18:04,0,5,.000,0,5,.000,0,0,nan,0,1,1,1,0,0,0,1,0,+2,0
Cedi Osman,10:26,0,2,.000,0,1,.000,2,2,1.000,0,2,2,1,0,0,1,3,2,+2,0
Isaiah Thomas,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Ante Zizic,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Channing Frye,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,34,81,.420,12,40,.300,21,26,.808,9,37,46,20,6,5,15,19,101,nan,0
Donovan Mitchell,38:45,10,17,.588,2,6,.333,7,8,.875,0,4,4,6,3,1,4,4,29,+6,1
Joe Ingles,32:33,3,5,.600,1,3,.333,1,1,1.000,0,1,1,5,2,1,1,2,8,+6,1
Ricky Rubio,31:34,6,12,.500,2,4,.500,2,2,1.000,0,10,10,8,1,1,2,3,16,+13,1
Thabo Sefolosha,31:24,3,11,.273,0,4,.000,4,5,.800,2,10,12,1,3,0,1,3,10,+7,1
Derrick Favors,30:28,8,11,.727,0,0,nan,3,3,1.000,2,4,6,1,3,1,3,3,19,+17,1
Rodney Hood,27:21,4,13,.308,4,11,.364,0,0,nan,0,1,1,2,0,0,0,4,12,-11,1
Joe Johnson,16:36,3,7,.429,1,2,.500,1,2,.500,0,3,3,0,0,0,0,1,8,-4,1
Ekpe Udoh,14:23,1,3,.333,0,0,nan,0,0,nan,1,1,2,1,0,0,0,3,2,-14,1
Royce O'Neale,7:45,0,1,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,0,0,0,0,1
Alec Burks,6:01,0,2,.000,0,1,.000,0,0,nan,0,1,1,0,0,0,0,1,0,-5,1
Jonas Jerebko,3:11,0,0,nan,0,0,nan,0,0,nan,0,1,1,0,0,0,0,0,0,0,1
Rudy Gobert,Did Not Dress,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Naz Mitrou-Long,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,34,81,.420,12,40,.300,21,26,.808,9,37,46,20,6,5,15,19,101,nan,240,1
