Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,36:31,7,13,.538,0,1,.000,7,8,.875,1,7,8,10,2,1,3,3,21,+17,0
Chris Bosh,32:42,11,18,.611,0,0,nan,3,4,.750,3,3,6,4,2,5,3,2,25,+25,0
Shane Battier,31:25,5,9,.556,3,7,.429,0,0,nan,1,3,4,0,3,2,0,2,13,+21,0
Mario Chalmers,28:09,3,9,.333,2,5,.400,2,2,1.000,1,2,3,5,2,0,1,5,10,+20,0
Dwyane Wade,25:06,3,6,.500,0,0,nan,2,2,1.000,1,1,2,2,1,3,1,3,8,+7,0
Norris Cole,26:13,5,9,.556,1,2,.500,2,2,1.000,0,2,2,3,0,0,0,0,13,-1,0
Ray Allen,23:23,1,7,.143,0,4,.000,0,0,nan,0,4,4,5,1,0,4,2,2,+4,0
Udonis Haslem,16:03,0,2,.000,0,0,nan,1,2,.500,4,3,7,1,0,0,1,3,1,-11,0
Rashard Lewis,13:30,2,4,.500,1,2,.500,0,0,nan,1,1,2,0,1,0,3,5,5,-4,0
Michael Beasley,2:28,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,1,0,1,0,0,-1,0
James Jones,2:20,0,1,.000,0,1,.000,0,0,nan,0,0,0,0,0,1,0,0,0,-1,0
Roger Mason,2:10,1,1,1.000,1,1,1.000,0,0,nan,0,0,0,0,0,0,0,0,3,-1,0
Greg Oden,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
Team Totals,240,38,80,.475,8,23,.348,17,20,.850,12,26,38,30,13,12,17,25,101,nan,0
Thaddeus Young,31:54,3,13,.231,0,1,.000,4,6,.667,2,2,4,0,4,1,3,1,10,-12,1
Evan Turner,29:20,4,8,.500,0,1,.000,3,4,.750,2,4,6,2,1,0,0,3,11,-15,1
Spencer Hawes,27:22,5,14,.357,0,2,.000,0,1,.000,4,6,10,4,1,1,3,1,10,-22,1
James Anderson,25:01,2,5,.400,0,3,.000,0,2,.000,1,2,3,3,2,0,2,2,4,-11,1
Michael Carter-Williams,24:28,1,7,.143,0,3,.000,5,6,.833,0,1,1,2,1,0,5,2,7,-24,1
Tony Wroten,25:49,4,13,.308,1,5,.200,4,8,.500,1,2,3,3,2,1,3,2,13,+3,1
Hollis Thompson,20:42,4,8,.500,1,4,.250,1,1,1.000,3,3,6,0,0,0,0,1,10,+2,1
Dewayne Dedmon,20:38,3,5,.600,0,0,nan,1,3,.333,3,4,7,1,0,1,2,3,7,+7,1
Elliot Williams,18:40,1,4,.250,0,1,.000,3,5,.600,0,1,1,1,0,0,1,3,5,0,1
Brandon Davies,16:06,4,7,.571,0,0,nan,1,1,1.000,3,1,4,0,0,0,4,0,9,-3,1
Arnett Moultrie,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Lavoy Allen,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
Lorenzo Brown,Did Not Play,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
240,38,80,.475,8,23,.348,17,20,.850,12,26,38,30,13,12,17,25,101,nan,240,1
