Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,44:03,17,33,.515,2,7,.286,16,19,.842,0,9,9,11,0,2,3,1,52,+7,0
Wally Szczerbiak,39:40,5,9,.556,2,5,.400,0,0,nan,2,11,13,2,1,0,0,3,12,+18,0
Mo Williams,36:48,3,12,.250,2,5,.400,1,1,1.000,2,2,4,2,0,0,1,4,9,+2,0
Zydrunas Ilgauskas,29:11,5,13,.385,1,1,1.000,4,6,.667,3,5,8,0,0,0,1,5,15,+5,0
Ben Wallace,23:35,1,3,.333,0,0,nan,1,2,.500,0,2,2,3,1,1,0,1,3,+7,0
Daniel Gibson,31:26,4,8,.500,3,6,.500,0,0,nan,0,1,1,1,0,1,1,0,11,-4,0
Anderson Varejao,25:39,0,0,nan,0,0,nan,1,2,.500,1,3,4,1,1,0,1,1,1,-10,0
J.J. Hickson,9:38,2,2,1.000,0,0,nan,0,0,nan,0,1,1,0,0,1,0,1,4,0,0
Team Totals,240,37,80,.463,10,24,.417,23,30,.767,8,34,42,20,3,5,7,16,107,nan,0
Al Harrington,41:39,16,24,.667,3,8,.375,4,5,.800,2,11,13,0,1,0,2,2,39,+5,1
David Lee,35:29,4,9,.444,0,0,nan,4,4,1.000,4,6,10,0,0,0,0,2,12,-17,1
Chris Duhon,31:07,2,8,.250,1,5,.200,3,4,.750,2,3,5,5,1,0,3,1,8,-10,1
Quentin Richardson,24:58,2,11,.182,1,3,.333,0,0,nan,1,4,5,2,0,0,1,3,5,-4,1
Jared Jeffries,11:43,1,4,.250,0,0,nan,2,2,1.000,0,3,3,1,0,1,0,2,4,-8,1
Nate Robinson,27:35,5,9,.556,1,3,.333,0,0,nan,0,1,1,4,0,0,1,3,11,+3,1
Tim Thomas,23:57,2,5,.400,1,1,1.000,4,4,1.000,1,4,5,1,1,0,2,6,9,+4,1
Danilo Gallinari,23:31,2,4,.500,1,2,.500,2,2,1.000,0,2,2,2,0,0,2,0,7,+7,1
Wilson Chandler,20:01,3,9,.333,1,3,.333,0,0,nan,0,0,0,0,0,0,1,3,7,-5,1
240,37,80,.463,10,24,.417,23,30,.767,8,34,42,20,3,5,7,16,107,nan,240,1
