Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,36:00,4,11,.364,0,0,nan,6,7,.857,0,3,3,5,3,0,2,4,14,-11,0
Zydrunas Ilgauskas,28:00,3,6,.500,0,0,nan,4,6,.667,0,6,6,0,0,5,3,4,10,-7,0
Jeff McInnis,24:00,2,6,.333,0,1,.000,1,1,1.000,0,1,1,6,1,0,4,2,5,-20,0
Ira Newble,23:00,3,5,.600,0,0,nan,0,0,nan,0,5,5,0,0,0,3,1,6,-11,0
Carlos Boozer,21:00,3,7,.429,0,0,nan,1,2,.500,2,6,8,3,0,1,0,3,7,0,0
Dajuan Wagner,25:00,8,12,.667,1,2,.500,1,2,.500,0,2,2,1,1,0,0,3,18,-7,0
Kevin Ollie,19:00,1,3,.333,0,0,nan,0,0,nan,0,1,1,1,0,0,0,1,2,+5,0
Tony Battie,18:00,3,7,.429,0,0,nan,0,0,nan,1,0,1,0,1,0,3,3,6,-18,0
Lee Nailon,18:00,2,8,.250,0,0,nan,2,3,.667,5,3,8,1,0,1,0,0,6,-6,0
DeSagana Diop,11:00,0,3,.000,0,0,nan,0,0,nan,0,2,2,0,0,0,1,2,0,-5,0
Jason Kapono,10:00,0,2,.000,0,0,nan,0,0,nan,1,2,3,0,0,0,2,3,0,-6,0
Kedrick Brown,7:00,0,2,.000,0,0,nan,0,0,nan,1,0,1,0,0,0,0,4,0,-4,0
Team Totals,240,29,72,.403,1,3,.333,15,21,.714,10,31,41,17,6,7,18,30,74,nan,0
Earl Watson,39:00,3,11,.273,0,1,.000,0,0,nan,3,5,8,8,1,0,5,2,6,+19,1
James Posey,38:00,8,12,.667,4,5,.800,15,18,.833,2,4,6,3,3,0,1,3,35,+27,1
Mike Miller,26:00,3,9,.333,2,4,.500,0,0,nan,1,4,5,5,1,1,5,0,8,-5,1
Jake Tsakalidis,25:00,4,8,.500,0,0,nan,2,4,.500,1,2,3,0,1,0,1,4,10,0,1
Stromile Swift,22:00,3,7,.429,0,0,nan,0,0,nan,2,2,4,1,1,0,1,1,6,+12,1
Shane Battier,32:00,3,7,.429,1,2,.500,6,9,.667,1,2,3,3,0,1,0,3,13,+22,1
Bo Outlaw,26:00,0,2,.000,0,0,nan,0,0,nan,1,7,8,3,2,0,1,2,0,+6,1
Lorenzen Wright,23:00,4,14,.286,0,1,.000,2,4,.500,3,7,10,1,2,0,0,3,10,+18,1
Theron Smith,9:00,2,5,.400,0,0,nan,0,0,nan,2,0,2,1,0,0,1,0,4,-9,1
240,29,72,.403,1,3,.333,15,21,.714,10,31,41,17,6,7,18,30,74,nan,240,1
