Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Pau Gasol,30:34,6,12,.500,0,0,nan,1,2,.500,1,1,2,4,2,0,3,2,13,-4,0
Eddie Jones,28:48,5,13,.385,2,6,.333,3,6,.500,0,4,4,1,0,0,2,2,15,-15,0
Shane Battier,25:38,2,4,.500,0,2,.000,0,0,nan,2,1,3,1,1,4,0,3,4,-8,0
Damon Stoudamire,19:20,2,7,.286,2,5,.400,0,0,nan,0,1,1,1,0,0,0,0,6,-8,0
Lorenzen Wright,16:43,1,5,.200,0,0,nan,0,0,nan,1,0,1,0,0,0,3,2,2,-12,0
Mike Miller,31:35,1,4,.250,1,2,.500,0,0,nan,0,3,3,6,0,1,4,3,3,-10,0
Bobby Jackson,22:38,2,9,.222,2,7,.286,0,0,nan,1,3,4,3,0,0,3,3,6,-11,0
Dahntay Jones,19:12,2,7,.286,0,1,.000,4,4,1.000,1,2,3,1,3,0,2,1,8,-4,0
Hakim Warrick,17:34,5,10,.500,0,0,nan,1,5,.200,2,0,2,0,1,0,1,2,11,0,0
Lawrence Roberts,13:49,1,3,.333,0,0,nan,0,0,nan,2,2,4,1,0,0,0,1,2,-11,0
Jake Tsakalidis,8:07,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,1,1,0,-12,0
Antonio Burks,6:02,0,1,.000,0,0,nan,0,0,nan,0,2,2,2,1,0,0,0,0,0,0
Team Totals,240,27,75,.360,7,23,.304,9,17,.529,10,19,29,20,8,5,19,20,70,nan,0
Larry Hughes,36:30,5,12,.417,0,3,.000,1,1,1.000,1,3,4,5,2,1,4,3,11,+21,1
Zydrunas Ilgauskas,29:06,4,12,.333,0,0,nan,6,6,1.000,7,5,12,1,0,0,2,3,14,+22,1
Eric Snow,29:03,2,3,.667,0,0,nan,0,0,nan,0,4,4,5,0,0,1,0,4,+7,1
Drew Gooden,27:26,5,11,.455,0,0,nan,2,2,1.000,3,6,9,0,1,4,2,3,12,+11,1
LeBron James,25:40,5,11,.455,0,1,.000,6,6,1.000,1,5,6,2,3,1,3,5,16,+24,1
Donyell Marshall,25:59,5,12,.417,1,5,.200,1,2,.500,1,5,6,1,0,0,1,2,12,+6,1
Damon Jones,25:53,3,4,.750,2,3,.667,0,0,nan,0,3,3,2,0,0,1,2,8,+4,1
Luke Jackson,16:54,1,1,1.000,0,0,nan,0,0,nan,0,1,1,2,3,0,5,2,2,+1,1
Alan Henderson,10:21,1,1,1.000,0,0,nan,0,0,nan,0,1,1,1,0,0,0,1,2,+1,1
Sasha Pavlovic,5:08,2,3,.667,1,2,.500,0,0,nan,0,1,1,0,1,1,0,0,5,0,1
Mike Wilks,5:08,0,2,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,1,0,0,0,1
Zendon Hamilton,2:52,1,1,1.000,0,0,nan,1,2,.500,1,1,2,0,0,0,0,0,3,-2,1
240,27,75,.360,7,23,.304,9,17,.529,10,19,29,20,8,5,19,20,70,nan,240,1
