Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Dwight Howard,41:26,7,17,.412,0,0,nan,4,10,.400,2,9,11,2,0,0,4,3,18,-12,0
Jameer Nelson,33:59,5,14,.357,1,6,.167,2,3,.667,0,1,1,6,3,0,3,2,13,-8,0
Jason Richardson,31:35,5,13,.385,1,6,.167,1,1,1.000,1,3,4,1,2,0,1,4,12,-11,0
Hedo Turkoglu,27:57,1,5,.200,0,1,.000,0,0,nan,1,3,4,3,1,0,3,2,2,-11,0
Ryan Anderson,22:40,2,6,.333,1,3,.333,0,0,nan,2,1,3,0,0,2,0,3,5,-9,0
Quentin Richardson,29:12,5,8,.625,5,7,.714,0,0,nan,0,4,4,2,1,0,0,3,15,-1,0
Glen Davis,20:59,3,7,.429,0,0,nan,3,5,.600,1,3,4,0,1,0,1,1,9,+2,0
J.J. Redick,18:11,1,4,.250,0,1,.000,2,2,1.000,1,3,4,3,0,0,4,1,4,+2,0
Chris Duhon,14:01,1,2,.500,1,1,1.000,0,0,nan,1,0,1,1,1,0,2,0,3,-2,0
Team Totals,240,30,76,.395,9,25,.360,12,21,.571,9,27,36,18,9,2,18,19,81,nan,0
LeBron James,38:58,4,14,.286,0,1,.000,6,8,.750,0,12,12,7,5,0,4,4,14,+13,1
Dwyane Wade,38:21,13,25,.520,0,1,.000,5,7,.714,1,5,6,4,1,1,3,2,31,+16,1
Chris Bosh,37:07,9,13,.692,0,0,nan,5,5,1.000,1,6,7,3,0,0,1,2,23,+14,1
Mario Chalmers,35:52,3,8,.375,1,3,.333,0,0,nan,0,5,5,4,2,1,2,1,7,+15,1
Joel Anthony,23:08,1,4,.250,0,0,nan,1,2,.500,2,0,2,0,0,4,0,3,3,+6,1
Shane Battier,21:20,1,1,1.000,1,1,1.000,2,2,1.000,1,4,5,1,0,1,1,0,5,-1,1
Udonis Haslem,17:11,3,6,.500,0,0,nan,0,0,nan,3,1,4,0,0,0,0,2,6,+1,1
James Jones,12:12,0,2,.000,0,2,.000,2,3,.667,0,0,0,0,0,0,1,2,2,-7,1
Norris Cole,12:08,0,1,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,1,2,0,-5,1
Dexter Pittman,3:43,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,2,0,-2,1
240,30,76,.395,9,25,.360,12,21,.571,9,27,36,18,9,2,18,19,81,nan,240,1
