Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:50,12,23,.522,2,6,.333,3,6,.500,3,8,11,7,3,1,2,1,29,+9,0
Dwyane Wade,36:56,8,16,.500,0,1,.000,4,5,.800,2,6,8,8,1,0,4,0,20,+8,0
Chris Bosh,36:35,7,17,.412,0,1,.000,2,3,.667,1,0,1,0,1,0,2,4,16,+2,0
Mario Chalmers,29:35,2,5,.400,1,4,.250,1,1,1.000,1,3,4,1,2,0,4,4,6,+9,0
Udonis Haslem,16:17,2,4,.500,0,0,nan,0,0,nan,1,5,6,0,0,0,0,2,4,+9,0
Shane Battier,23:18,4,4,1.000,4,4,1.000,0,0,nan,0,2,2,0,0,1,0,3,12,+5,0
Ray Allen,21:16,2,7,.286,1,3,.333,2,2,1.000,1,3,4,1,1,0,1,2,7,-12,0
Norris Cole,15:29,2,4,.500,0,1,.000,0,0,nan,0,2,2,2,1,0,1,2,4,0,0
Chris Andersen,11:25,0,1,.000,0,0,nan,1,2,.500,1,2,3,0,0,2,0,1,1,+4,0
Rashard Lewis,6:19,0,3,.000,0,0,nan,0,0,nan,0,0,0,1,1,0,0,1,0,-4,0
Team Totals,240,39,84,.464,8,20,.400,13,19,.684,10,31,41,20,10,4,14,20,99,nan,0
Carmelo Anthony,42:14,9,19,.474,1,3,.333,13,14,.929,0,2,2,3,0,0,1,3,32,-7,1
Tyson Chandler,34:26,4,7,.571,0,0,nan,2,2,1.000,3,5,8,0,2,2,1,0,10,+2,1
Raymond Felton,30:59,3,8,.375,0,1,.000,3,4,.750,1,0,1,2,1,1,4,2,9,-6,1
Iman Shumpert,21:05,1,4,.250,0,3,.000,1,2,.500,2,1,3,2,0,0,2,2,3,-17,1
James White,7:47,0,1,.000,0,0,nan,0,0,nan,1,1,2,1,0,0,2,3,0,-6,1
J.R. Smith,35:39,5,18,.278,3,14,.214,0,0,nan,1,11,12,2,3,0,3,4,13,-2,1
Jason Kidd,34:27,5,7,.714,4,5,.800,0,0,nan,1,7,8,6,3,0,2,3,14,+2,1
Amar'e Stoudemire,21:15,5,7,.714,0,0,nan,2,4,.500,0,2,2,1,0,1,2,1,12,-2,1
Steve Novak,12:08,0,3,.000,0,3,.000,0,0,nan,0,2,2,1,0,0,0,1,0,+6,1
240,39,84,.464,8,20,.400,13,19,.684,10,31,41,20,10,4,14,20,99,nan,240,1
