Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Larry Hughes,43:02,8,20,.400,2,8,.250,5,6,.833,0,5,5,4,1,1,2,2,23,-8,0
Joakim Noah,33:28,2,4,.500,0,0,nan,7,8,.875,4,4,8,0,0,2,0,4,11,-12,0
Drew Gooden,32:21,4,10,.400,0,0,nan,3,4,.750,2,8,10,2,1,1,3,3,11,-10,0
Luol Deng,27:01,3,13,.231,0,0,nan,4,4,1.000,4,2,6,3,1,1,1,0,10,-5,0
Kirk Hinrich,19:34,2,4,.500,1,2,.500,0,0,nan,0,0,0,3,1,0,2,4,5,-12,0
Ben Gordon,28:26,5,13,.385,0,4,.000,1,1,1.000,0,7,7,3,0,0,5,1,11,+3,0
Tyrus Thomas,24:38,4,6,.667,0,0,nan,4,6,.667,2,5,7,1,1,1,3,1,12,+5,0
Andres Nocioni,21:35,1,4,.250,0,3,.000,0,0,nan,0,0,0,1,0,0,1,3,2,-8,0
Chris Duhon,4:58,0,0,nan,0,0,nan,0,0,nan,0,0,0,1,0,1,1,2,0,-1,0
Aaron Gray,4:57,0,0,nan,0,0,nan,1,2,.500,1,0,1,0,0,0,0,2,1,+3,0
Team Totals,240,29,74,.392,3,17,.176,25,31,.806,13,31,44,18,5,7,18,22,86,nan,0
LeBron James,39:51,15,29,.517,0,5,.000,7,8,.875,3,3,6,6,1,0,3,1,37,+21,1
Delonte West,38:12,4,8,.500,0,1,.000,1,2,.500,1,4,5,4,1,2,1,2,9,+12,1
Ben Wallace,36:08,2,6,.333,0,0,nan,3,8,.375,2,6,8,0,2,2,1,3,7,+12,1
Anderson Varejao,33:18,2,5,.400,0,0,nan,1,4,.250,0,8,8,1,2,0,0,4,5,+5,1
Devin Brown,26:59,4,6,.667,1,1,1.000,0,0,nan,0,2,2,3,0,0,3,2,9,-6,1
Wally Szczerbiak,26:24,6,13,.462,3,5,.600,2,2,1.000,0,3,3,2,1,0,0,3,17,+6,1
Joe Smith,25:14,3,7,.429,0,0,nan,2,2,1.000,3,3,6,2,3,0,1,2,8,+5,1
Damon Jones,12:48,1,6,.167,1,4,.250,0,0,nan,0,1,1,1,0,0,1,2,3,-6,1
Dwayne Jones,1:07,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,-4,1
240,29,74,.392,3,17,.176,25,31,.806,13,31,44,18,5,7,18,22,86,nan,240,1
