Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,49:00,11,19,.579,1,1,1.000,7,8,.875,1,10,11,3,3,1,5,1,30,+7,0
Zydrunas Ilgauskas,44:00,8,17,.471,0,0,nan,12,14,.857,3,2,5,1,0,3,5,5,28,0,0
Carlos Boozer,42:00,8,16,.500,0,0,nan,1,2,.500,4,12,16,1,2,1,2,5,17,+10,0
Eric Williams,41:00,1,6,.167,0,2,.000,0,0,nan,1,4,5,4,1,0,3,5,2,+4,0
Jeff McInnis,40:00,6,13,.462,1,2,.500,3,4,.750,1,1,2,10,3,0,2,1,16,-1,0
Tony Battie,19:00,5,8,.625,0,0,nan,2,2,1.000,4,5,9,0,0,1,1,1,12,+6,0
Kevin Ollie,15:00,0,0,nan,0,0,nan,2,4,.500,0,1,1,2,0,0,0,3,2,0,0
Jason Kapono,9:00,1,4,.250,1,2,.500,2,2,1.000,1,0,1,1,0,0,1,0,5,-1,0
Dajuan Wagner,6:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,2,0,0,0,0
Team Totals,265,40,83,.482,3,7,.429,29,36,.806,15,35,50,22,9,6,21,21,112,nan,0
Tracy McGrady,46:00,11,32,.344,3,12,.250,10,13,.769,1,3,4,8,3,0,1,3,35,-3,1
Juwan Howard,37:00,5,11,.455,0,0,nan,4,4,1.000,1,5,6,0,0,0,3,4,14,-1,1
DeShawn Stevenson,35:00,2,7,.286,0,0,nan,3,4,.750,3,3,6,3,1,0,1,2,7,+3,1
Tyronn Lue,19:00,6,9,.667,0,1,.000,1,1,1.000,1,1,2,2,1,0,2,3,13,-7,1
Steven Hunter,18:00,0,0,nan,0,0,nan,0,2,.000,0,2,2,0,0,0,2,1,0,-8,1
Keith Bogans,33:00,3,8,.375,0,2,.000,0,0,nan,0,2,2,3,4,0,1,3,6,+5,1
Drew Gooden,28:00,7,11,.636,0,0,nan,0,0,nan,4,10,14,1,0,0,3,6,14,+8,1
Sean Rooks,22:00,2,3,.667,0,0,nan,2,2,1.000,1,0,1,0,1,1,1,3,6,-7,1
Rod Strickland,18:00,4,7,.571,0,0,nan,0,0,nan,0,2,2,3,1,0,2,3,8,-6,1
Desmond Penigar,9:00,2,3,.667,0,0,nan,0,0,nan,0,0,0,0,1,0,0,1,4,-9,1
265,40,83,.482,3,7,.429,29,36,.806,15,35,50,22,9,6,21,21,112,nan,265,1
