Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
LeBron James,42:00,9,19,.474,0,2,.000,4,5,.800,1,6,7,5,6,1,3,2,22,-16,0
Zydrunas Ilgauskas,41:00,7,14,.500,0,0,nan,2,4,.500,2,3,5,2,1,1,2,3,16,-11,0
Jeff McInnis,36:00,4,11,.364,0,3,.000,0,0,nan,0,3,3,3,0,0,2,3,8,-11,0
Drew Gooden,13:00,1,4,.250,0,0,nan,0,0,nan,1,2,3,1,1,0,3,2,2,-10,0
Ira Newble,11:00,1,3,.333,0,0,nan,0,0,nan,1,1,2,1,0,0,0,1,2,-9,0
Lucious Harris,28:00,4,7,.571,0,1,.000,3,3,1.000,1,3,4,0,1,0,0,2,11,+4,0
DeSagana Diop,28:00,1,6,.167,0,1,.000,0,0,nan,2,4,6,0,0,1,0,4,2,+1,0
Dajuan Wagner,13:00,4,10,.400,1,3,.333,0,0,nan,0,0,0,1,0,0,1,2,9,-1,0
Eric Snow,12:00,2,2,1.000,0,0,nan,0,0,nan,1,1,2,1,0,0,2,3,4,-5,0
Robert Traylor,12:00,1,2,.500,0,0,nan,0,0,nan,0,2,2,1,0,0,0,0,2,-6,0
Anderson Varejao,2:00,1,2,.500,0,0,nan,2,2,1.000,0,0,0,0,0,0,0,1,4,+2,0
Luke Jackson,2:00,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,0
Team Totals,240,35,80,.438,1,10,.100,11,14,.786,9,25,34,15,9,3,13,23,82,nan,0
Bobby Simmons,42:00,7,13,.538,0,1,.000,3,3,1.000,3,7,10,2,3,0,1,1,17,+18,1
Marko Jaric,41:00,5,12,.417,1,4,.250,5,6,.833,0,3,3,11,1,0,3,3,16,+8,1
Elton Brand,39:00,12,22,.545,0,0,nan,6,7,.857,4,1,5,6,3,2,6,2,30,+17,1
Quinton Ross,35:00,2,5,.400,0,0,nan,2,2,1.000,2,2,4,0,0,0,0,4,6,0,1
Chris Wilcox,29:00,4,9,.444,0,0,nan,0,0,nan,1,10,11,1,1,0,0,2,8,+3,1
Rick Brunson,26:00,2,6,.333,0,0,nan,0,0,nan,0,2,2,5,0,0,2,1,4,+10,1
Mikki Moore,18:00,4,5,.800,0,0,nan,5,7,.714,0,3,3,1,0,0,0,1,13,+9,1
Chris Kaman,10:00,0,2,.000,0,0,nan,0,0,nan,0,1,1,0,0,0,0,1,0,-5,1
240,35,80,.438,1,10,.100,11,14,.786,9,25,34,15,9,3,13,23,82,nan,240,1
