Player,MP,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Greivis Vasquez,31:10,2,6,.333,1,1,1.000,3,4,.750,0,3,3,7,1,0,4,3,8,-5,0
Robin Lopez,30:12,7,10,.700,0,0,nan,6,6,1.000,3,5,8,0,0,1,0,2,20,0,0
Ryan Anderson,29:37,10,19,.526,4,6,.667,0,0,nan,2,3,5,1,0,0,2,4,24,+6,0
Xavier Henry,21:06,2,2,1.000,0,0,nan,1,1,1.000,0,2,2,1,0,0,0,2,5,-6,0
Roger Mason,15:21,2,5,.400,1,3,.333,1,1,1.000,0,1,1,0,0,0,3,2,6,+1,0
Brian Roberts,24:09,2,9,.222,2,6,.333,0,0,nan,0,1,1,3,2,0,4,1,6,-14,0
Darius Miller,23:50,1,3,.333,0,1,.000,0,0,nan,1,2,3,2,0,0,1,5,2,-4,0
Jason Smith,21:32,6,12,.500,0,0,nan,0,0,nan,2,3,5,1,1,2,1,2,12,-23,0
Austin Rivers,20:28,2,6,.333,0,1,.000,1,1,1.000,0,2,2,1,0,0,2,1,5,-13,0
Lance Thomas,14:39,0,4,.000,0,0,nan,0,0,nan,1,3,4,0,1,0,0,0,0,-15,0
Al-Farouq Aminu,7:57,1,2,.500,0,0,nan,0,0,nan,0,0,0,0,0,0,0,1,2,-7,0
Team Totals,240,35,78,.449,8,18,.444,12,13,.923,9,25,34,16,5,3,17,23,90,nan,0
LeBron James,35:55,11,16,.688,0,0,nan,2,3,.667,1,4,5,7,2,0,4,2,24,+10,1
Chris Bosh,34:05,4,11,.364,0,0,nan,5,6,.833,1,5,6,2,0,3,2,3,13,+6,1
Dwyane Wade,32:23,9,12,.750,0,0,nan,8,9,.889,0,2,2,3,1,0,2,1,26,+7,1
Mario Chalmers,24:19,2,6,.333,2,3,.667,0,0,nan,0,4,4,3,2,0,3,3,6,+3,1
Udonis Haslem,13:52,1,2,.500,0,0,nan,0,0,nan,0,2,2,1,2,0,0,2,2,-11,1
Shane Battier,29:13,3,5,.600,2,3,.667,3,4,.750,0,3,3,2,0,1,0,0,11,+22,1
Norris Cole,23:41,3,7,.429,0,0,nan,0,0,nan,0,2,2,2,2,0,1,0,6,+13,1
Mike Miller,16:46,2,3,.667,0,1,.000,0,0,nan,0,3,3,1,2,0,1,3,4,+9,1
Ray Allen,15:51,4,6,.667,3,4,.750,0,0,nan,0,3,3,2,0,0,2,3,11,+11,1
Joel Anthony,13:55,1,1,1.000,0,0,nan,1,2,.500,0,3,3,0,1,3,1,1,3,+10,1
240,35,78,.449,8,18,.444,12,13,.923,9,25,34,16,5,3,17,23,90,nan,240,1
