Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Team
Rudy Gay,36:37,8,19,.421,0,2,.000,1,2,.500,2,1,3,1,3,0,2,3,17,+1,0
Marc Gasol,35:32,3,7,.429,0,0,nan,4,5,.800,0,9,9,2,1,3,1,3,10,+2,0
Mike Conley,35:15,5,8,.625,3,4,.750,2,2,1.000,0,1,1,4,3,0,2,1,15,+4,0
Marreese Speights,24:35,6,9,.667,0,0,nan,3,3,1.000,1,4,5,1,0,1,2,4,15,+14,0
Quincy Pondexter,23:09,2,4,.500,0,2,.000,0,0,nan,1,1,2,0,0,0,0,0,4,+14,0
O.J. Mayo,29:18,4,10,.400,1,3,.333,1,1,1.000,1,3,4,6,0,1,2,0,10,+9,0
Zach Randolph,28:53,6,17,.353,0,1,.000,2,2,1.000,5,9,14,2,1,0,0,1,14,+8,0
Dante Cunningham,12:07,0,2,.000,0,0,nan,0,2,.000,2,2,4,3,0,1,0,1,0,+13,0
Gilbert Arenas,12:04,4,5,.800,4,5,.800,0,0,nan,0,0,0,1,0,0,1,4,12,+10,0
Jeremy Pargo,1:15,0,1,.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Hamed Haddadi,1:15,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,0,0
Team Totals,240,38,82,.463,8,17,.471,13,17,.765,12,30,42,20,8,6,10,17,97,nan,0
LeBron James,37:38,8,19,.421,2,6,.333,3,4,.750,2,4,6,6,2,0,3,0,21,-6,1
Dwyane Wade,36:00,8,18,.444,1,1,1.000,3,4,.750,4,3,7,2,2,0,3,2,20,-16,1
Chris Bosh,34:58,8,15,.533,1,2,.500,2,2,1.000,1,3,4,0,0,0,1,1,19,-9,1
Mario Chalmers,24:01,0,4,.000,0,2,.000,1,2,.500,1,2,3,2,0,0,4,1,1,-2,1
Ronny Turiaf,15:02,1,1,1.000,0,0,nan,0,0,nan,0,1,1,1,0,1,0,4,2,-4,1
Terrel Harris,26:17,4,10,.400,0,2,.000,2,2,1.000,2,4,6,4,1,0,0,4,10,-4,1
Udonis Haslem,20:04,0,2,.000,0,0,nan,0,0,nan,0,4,4,0,1,1,1,2,0,-15,1
Shane Battier,17:06,0,4,.000,0,3,.000,0,0,nan,0,0,0,0,0,0,1,1,0,-15,1
Joel Anthony,14:13,3,3,1.000,0,0,nan,1,2,.500,4,2,6,0,0,2,0,1,7,-2,1
Norris Cole,11:11,0,5,.000,0,2,.000,0,0,nan,0,3,3,2,0,0,1,0,0,-6,1
Juwan Howard,1:45,1,1,1.000,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,2,+2,1
Dexter Pittman,1:45,0,0,nan,0,0,nan,0,0,nan,0,0,0,0,0,0,0,0,0,+2,1
240,38,82,.463,8,17,.471,13,17,.765,12,30,42,20,8,6,10,17,97,nan,240,1
